taxon_id	ncbi_id	url
146603	1150	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1150
146604	1892254	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1892254
146605	1890482	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890482
146606	1890436	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890436
146608	1890428	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890428
146612	1890500	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890500
146614	693220	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/693220
146617	283819	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/283819
146618	283820	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/283820
146621	400657	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/400657
146624	1186	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1186
146625	688242	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/688242
146627	945733	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/945733
146629	52607	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/52607
146629	2774086	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2774086
146632	232960	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/232960
146633	373990	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/373990
146640	56106	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/56106
146644	283821	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/283821
146651	1185	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1185
146654	1890440	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890440
146657	1892250	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1892250
146658	358711	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/358711
146660	264688	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/264688
146661	264691	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/264691
146664	1890498	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890498
146665	1890499	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1890499
146672	3115833	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/3115833
146675	1385886	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1385886
146677	471271	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/471271
146680	2049361	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2049361
146690	1198	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1198
146692	748017	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/748017
146702	1132759	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1132759
146714	156211	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/156211
146715	1121	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1121
146956	693222	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/693222
146957	693223	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/693223
146994	47251	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/47251
147010	996924	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/996924
147011	996925	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/996925
147015	119859	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/119859
147017	232948	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/232948
147106	142642	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/142642
147107	86901	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/86901
147157	102115	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/102115
147183	111782	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/111782
147184	457083	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/457083
1487395	114252	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/114252
148898	2836	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2836
148899	33849	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33849
148902	33850	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33850
148903	33847	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33847
148904	29202	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/29202
148905	29203	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/29203
148907	382360	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/382360
148908	310905	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/310905
148909	29205	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/29205
148912	35127	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/35127
148913	291033	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/291033
148914	337180	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/337180
148915	216785	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216785
148916	38747	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/38747
148917	33641	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33641
148919	1366658	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1366658
148922	49261	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49261
148931	83372	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/83372
148932	382373	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/382373
148933	349456	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/349456
148934	35128	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/35128
148936	265564	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265564
148942	49265	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49265
148943	49229	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49229
148946	216787	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216787
148947	216789	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216789
148948	1366395	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1366395
148949	1527826	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1527826
148951	33855	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33855
148952	33856	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33856
148953	35129	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/35129
148954	210441	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210441
148958	49232	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49232
148959	49233	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49233
148960	49234	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49234
148961	285082	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/285082
148963	2838	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2838
148963	332376	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/332376
148965	420274	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420274
148966	210445	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210445
148967	420276	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420276
148971	33840	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33840
148978	33854	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33854
148979	216765	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216765
148980	49259	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49259
148981	265539	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265539
148984	49236	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49236
148985	49237	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49237
148986	1937690	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1937690
148987	186023	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186023
148988	216714	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216714
148989	216715	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216715
148994	1365474	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1365474
148995	382378	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/382378
148996	1003040	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003040
148998	29204	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/29204
149001	33851	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33851
149002	33852	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33852
149003	2852	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2852
149004	2856	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2856
149005	216751	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216751
149006	216752	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216752
149007	303461	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/303461
149009	420262	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420262
149010	49244	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49244
149011	49245	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49245
149012	49246	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49246
149014	426639	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426639
149015	38748	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/38748
149017	1003044	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003044
149018	1003045	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003045
149020	420271	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420271
149021	49247	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49247
149022	49248	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49248
149023	49249	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49249
149024	245176	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/245176
149025	245177	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/245177
149026	420972	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420972
149027	718188	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/718188
149028	33644	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33644
149031	67474	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/67474
149032	197751	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/197751
149033	197760	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/197760
149035	1003055	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003055
149036	163513	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/163513
149037	163514	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/163514
149038	163515	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/163515
149039	216767	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216767
149040	33841	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33841
149041	35123	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/35123
149042	35124	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/35124
149043	49256	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49256
149048	232508	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/232508
149049	210587	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210587
149050	265563	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265563
149052	216905	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216905
149053	1529371	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1529371
149054	216907	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216907
149055	216927	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216927
149056	1234820	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1234820
149057	1234821	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1234821
149058	265573	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265573
149059	265574	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265574
149063	265588	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265588
149064	38752	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/38752
149065	33646	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33646
149066	505996	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/505996
149067	33844	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33844
149068	33845	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33845
149073	2842	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2842
149074	2843	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2843
149075	216763	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216763
149076	265582	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265582
149077	265583	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265583
149078	431588	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431588
149079	29206	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/29206
149080	29207	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/29207
149083	382369	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/382369
149084	216753	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216753
149091	38755	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/38755
149092	33648	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33648
149093	33649	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33649
149094	1335017	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1335017
149095	1514140	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1514140
149096	49235	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49235
149100	1234817	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1234817
149101	1427748	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1427748
149102	420259	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420259
149107	420269	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420269
149108	49241	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49241
149109	49242	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49242
149111	216800	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216800
149112	216802	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216802
149115	3005	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/3005
149117	265550	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265550
149118	426670	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426670
149119	426671	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426671
149120	426631	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426631
149121	2589062	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2589062
149123	163503	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/163503
149125	1366867	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1366867
149126	655751	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/655751
149127	1366869	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1366869
149128	426632	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426632
149130	49251	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49251
149131	444606	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/444606
149132	216801	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216801
149133	49253	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49253
149134	49254	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49254
149135	382366	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/382366
149136	655749	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/655749
149137	655750	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/655750
149138	33639	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33639
149139	33640	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33640
149140	265536	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265536
149144	1335018	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1335018
149145	1335019	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1335019
149148	3002	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/3002
149150	309721	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/309721
149151	41953	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/41953
149152	186176	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186176
149153	44447	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/44447
149154	1003065	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003065
149157	1334969	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1334969
149167	216776	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216776
149168	216777	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216777
149174	426672	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426672
149175	210450	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210450
149177	210618	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210618
149179	265589	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265589
149181	197752	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/197752
149183	2606413	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2606413
149186	191584	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/191584
149190	216726	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216726
149191	216727	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216727
149198	216758	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216758
149199	59795	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/59795
149200	59796	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/59796
149202	216710	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216710
149204	431568	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431568
149207	216735	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216735
149208	216736	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216736
149210	67475	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/67475
149211	67476	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/67476
149213	304202	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/304202
149222	2749677	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2749677
149228	1357343	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1357343
149234	420267	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420267
149235	49250	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/49250
149236	1003030	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003030
149241	426623	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426623
149243	515480	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/515480
149254	33842	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/33842
149260	1365925	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1365925
149271	265552	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265552
149278	1003205	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003205
149279	1003206	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003206
149284	1630683	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1630683
149285	83370	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/83370
149286	83371	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/83371
149289	426630	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426630
149291	426625	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426625
149294	156587	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/156587
149304	210442	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210442
149305	210443	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210443
149306	210444	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210444
149309	1118494	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1118494
149310	1118495	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1118495
149311	2731302	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2731302
149313	186035	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186035
149314	154177	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/154177
149314	505991	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/505991
149321	59811	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/59811
149322	59812	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/59812
149328	1003032	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003032
149329	2974960	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2974960
149331	426659	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426659
149332	426660	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426660
149333	426661	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426661
149335	210452	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210452
149338	232512	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/232512
149341	210596	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210596
149342	210597	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210597
149343	297519	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/297519
149344	515479	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/515479
149345	1490962	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1490962
149351	1003089	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003089
149353	232509	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/232509
149358	515465	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/515465
149360	210448	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/210448
149377	431340	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431340
149389	97224	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/97224
149390	1574458	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1574458
149391	1574459	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1574459
149399	2126180	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2126180
149400	196635	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/196635
149401	196636	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/196636
149402	196637	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/196637
149410	216732	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216732
149411	216733	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216733
149412	216734	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216734
149417	1133660	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1133660
149441	355634	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/355634
149444	1136322	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1136322
149453	431563	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431563
149467	3064436	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/3064436
149474	431576	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431576
149485	1003106	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003106
149488	431323	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431323
149489	431324	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/431324
149492	1089216	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1089216
149494	197761	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/197761
149515	555842	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/555842
149516	2126264	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2126264
149517	3106063	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/3106063
149520	1951969	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1951969
149537	216743	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216743
149538	216744	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216744
149541	216746	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216746
149542	1574439	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1574439
149552	97225	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/97225
149557	97227	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/97227
149560	1133656	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1133656
149563	420973	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/420973
149564	718187	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/718187
149565	245178	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/245178
149566	245179	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/245179
149568	941928	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/941928
149570	2014783	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2014783
149571	186033	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186033
149572	186034	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186034
149583	2014774	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2014774
149586	1561713	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1561713
149594	303401	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/303401
149596	304203	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/304203
149598	304200	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/304200
149601	303400	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/303400
149611	1289063	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1289063
149616	216756	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/216756
149618	59810	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/59810
149619	1003031	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1003031
149620	2108076	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2108076
149622	1973196	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1973196
149623	1384505	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1384505
149630	3006	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/3006
149642	265535	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/265535
149647	382365	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/382365
149648	202470	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/202470
149652	188540	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/188540
149659	186041	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186041
1501242	65355	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/65355
150201	180938	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/180938
150206	181649	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/181649
150208	1292966	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1292966
1534935	2600164	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2600164
1535026	351712	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/351712
155554	70450	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/70450
155555	400142	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/400142
155560	388228	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/388228
156078	99494	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/99494
156093	1535426	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1535426
156349	41313	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/41313
156368	205397	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/205397
156505	566475	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/566475
156511	261830	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/261830
156548	178779	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/178779
156557	196638	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/196638
156586	1514139	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1514139
156598	186042	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/186042
156607	1366870	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1366870
156609	1366900	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/1366900
156611	2082235	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2082235
156621	2070339	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/2070339
156623	426638	https://www.ncbi.nlm.nih.gov/datasets/taxonomy/426638
