provider	synonym_name	author	taxon_id	usage_key
worms	Nostoc mesentericum	C.Agardh, 1824	494940	3219414
worms	Rivularia tuberiformis	Smith, 1809	494940	2885
worms	Tremella difformis	Linnaeus, 1755	494940	12356054
worms	Monostroma fuscum	Wittrock, 1866	494992	2645563
worms	Monostroma fuscum f. splendens	(Ruprecht) Collins, 1903	494992	8052781
worms	Monostroma fuscum var. splendens	(Ruprecht) Rosenvinge, 1893	494992	2645561
worms	Monostroma splendens	(Ruprecht) Wittrock, 1866	494992	2645566
worms	Ulva fusca	Postels & Ruprecht, 1840	494992	5273282
worms	Ulva splendens	Ruprecht, 1850	494992	6452221
worms	Ulvaria fusca	(Wittrock) Vinogradova, 1967	494992	8278764
worms	Vaucheria woroniniana f. genuina	Heering, 1907	494993	5423787
worms	Chara braunii f. braunii	(Gmelin) R.D.Wood, 1962	495147	7229780
worms	Chara braunii f. colombiana	L.E.Mora-Osejo, 1977	495147	8303383
worms	Chara braunii f. transcaspica	J.Vilhelm, 1928	495147	7907181
worms	Chara braunii var. braunii	J.S.Zaneveld, 1940	495147	7229779
worms	Chara braunii var. braunii f. sumatrensis	J.S.Zaneveld, 1940	495147	7476891
worms	Chara braunii var. soleirolii	(A.Braun) A.Beguinot & L.Formiggini, 1907	495147	7666245
worms	Chara braunii var. stalii	(Meneghini) A.Beguinot & L.Formiggini, 1907	495147	8028658
worms	Chara coronata	Ziz ex Bischoff, 1828	495147	5270722
worms	Chara coronata f. albocingulata	N.Filarszky, 1932	495147	7982220
worms	Chara coronata f. cortiana	(Bertoloni ex Amici) H. von Leonhardi, 1863	495147	7522682
worms	Chara coronata f. songarica	(Ruprecht) A.Braun, 1882	495147	7521127
worms	Chara coronata f. stalii	(Meneghini) A.Braun, 1882	495147	8351351
worms	Chara coronata var. braunii	(Gmelin) A.Braun, 1849	495147	7667821
worms	Chara coronata var. kamtschadalis	O.J.Hasslow, 1939	495147	7980609
worms	Chara coronata var. soleirolii	A.Braun, 1849	495147	7832633
worms	Chara coronata var. stalii	(G.Meneghini) A.Braun, 1867	495147	7785120
worms	Chara cortiana	Bertoloni ex G.B.Amici, 1827	495147	7406584
worms	Chara flexilis	G.B.Amici, 1823	495147	8102707
worms	Chara jahnensis	F.Meyen, 1835	495147	8179031
worms	Chara songarica	F.J.Ruprecht	495147	7713151
worms	Chara stalii	G.Meneghini, 1846	495147	7478461
worms	Charopsis braunii	(C.C.Gmelin) Kützing, 1843	495147	8305051
worms	Nitella braunii	(C.C.Gmelin) Rabenhorst, 1846	495147	6451585
worms	Chara capillacea	Hartman, 1846	495148	7930645
worms	Chara capillacea	Thuillier, 1799	495148	8377362
worms	Chara conniventi-fragilis	F.Hy, 1913	495148	6452066
worms	Chara diffusa	S.Liljeblad, 1816	495148	8252014
worms	Chara foliolata	C.J.Hartman, 1832	495148	8032235
worms	Chara fragilis	Desvaux, 1810	495148	7762033
worms	Chara fragilis f. brevibracteata	A.Braun, 1882	495148	7545285
worms	Chara fragilis f. brevifolia	J.Vilhelm, 1923	495148	8279204
worms	Chara fragilis f. capitellata	J.Vilhelm, 1923	495148	8079135
worms	Chara fragilis f. crassior	J.Vilhelm, 1928	495148	7910732
worms	Chara fragilis f. flexiformis	J.Vilhelm, 1928	495148	8231749
worms	Chara fragilis f. gracilior	J.Vilhelm, 1923	495148	7454274
worms	Chara fragilis f. insignis	N.Filarszky, 1931	495148	7957020
worms	Chara fragilis f. laxa	W.Migula, 1897	495148	8356715
worms	Chara fragilis f. macrophylla	J.Vilhelm, 1923	495148	7902012
worms	Chara fragilis f. macrostephana	J.Vilhelm, 1923	495148	7643348
worms	Chara fragilis f. major	A.Braun, 1882	495148	7810105
worms	Chara fragilis f. migulae	J.Vilhelm, 1912	495148	7570737
worms	Chara fragilis f. mollis	J.Vilhelm, 1923	495148	8052387
worms	Chara fragilis f. nitelloides	W.Migula, 1897	495148	8329473
worms	Chara fragilis f. pseudacantha	J.Vilhelm, 1923	495148	8202334
worms	Chara fragilis f. pusilla	J.Vilhelm, 1923	495148	7617790
worms	Chara fragilis f. tenuifolia	A.Braun, 1882	495148	8404847
worms	Chara fragilis f. tenuis	J.Vilhelm, 1923	495148	7855803
worms	Chara fragilis var. aegyptica	A.Braun nom.nudum, 1867	495148	7410012
worms	Chara fragilis var. basilaris	C.F.O.Nordstedt, 1888	495148	7688560
worms	Chara fragilis var. capillacea	(Thuillier) Miquel, 1840	495148	7882059
worms	Chara fragilis var. elongata	E.Cosson & S.Germain, 1845	495148	8299705
worms	Chara fragilis var. fulcrata	(Ganterer) A.Brebisson, 1859	495148	7500728
worms	Chara fragilis var. heterophylla	W.Migula, 1897	495148	9547580
worms	Chara fragilis var. longibracteata	L.Rabenhorst, 1847	495148	7662764
worms	Chara fragilis var. meridionalis	A.Braun, 1834	495148	8005723
worms	Chara fragilis var. subverrucosa	A.Braun, 1882	495148	5270788
worms	Chara fragilis var. subverrucosa f. platensis	C.Spegazzini, 1883	495148	8425414
worms	Chara fulcrata	U.Ganterer, 1847	495148	8175379
worms	Chara globularis f. inflata	Y.J.Ling, G.Z.Deng & Z.Li, 1990	495148	7382586
worms	Chara globularis f. seminudifolia	H.Kasaki, 1957	495148	7590011
worms	Chara globularis var. beijingensis	W.T.Su & Z.X.Wang, 1990	495148	7429026
worms	Chara globularis var. capillacea	(Thuillier) J.S.Zaneveld, 1940	495148	8128318
worms	Chara globularis var. hupehensis	C.C.Jao & Y.Y.Lee, 1974	495148	8099045
worms	Chara hirta	F.Meyen, 1827	495148	7473439
worms	Chara leptospora	H.Sakayama, 2009	495148	7357622
worms	Chara pulchella	Wallroth, 1815	495148	5270775
worms	Chara pulchella var. capillacea	(Thuillier) Wallroth, 1833	495148	8003442
worms	Chara pulchella var. globularis	(Thuillier) Wallroth, 1833	495148	12385764
worms	Chara trichophylla	Kützing, 1881	495148	7598525
worms	Chara viridis	C.Hartman, 1820	495148	7836114
worms	Acinaria coccifera	Rafinesque, 1819	495157	3229533
worms	Chara flexilis	Linnaeus, 1753	495157	5270665
worms	Chara furculata	H.G.L.Reichenbach, 1834	495157	6451795
worms	Nitella californica f. nidifica	T.F.Allen, 1894	495157	2637771
worms	Nitella chilensis	A.Braun	495157	6451872
worms	Nitella flexilis f. brachyphylla	T.F.Allen, 1880	495157	6451802
worms	Nitella flexilis f. brevifolia	L.J.Wahlstedt, 1875	495157	6451790
worms	Nitella flexilis f. colombiana	L.E.Mora, 1977	495157	6451791
worms	Nitella flexilis f. crassa	L.J.Wahlstedt, 1875	495157	6451780
worms	Nitella flexilis f. elongata	L.J.Wahlstedt, 1862	495157	6451806
worms	Nitella flexilis f. elongata	T.F.Allen, 1888	495157	7769938
worms	Nitella flexilis f. laxa	J.Vilhelm, 1914	495157	8120192
worms	Nitella flexilis f. longifolia	Wahlstedt,1875	495157	6451797
worms	Nitella flexilis f. paucicostata	(T.F.Allen) R.D.Wood, 1962	495157	9545260
worms	Nitella flexilis f. pusilla	L.J.Wahlstedt, 1875	495157	6451787
worms	Nitella flexilis f. subcapitata	Leonhardi, 1863	495157	6451778
worms	Nitella flexilis f. subcapitata	L.J.Wahlstedt, 1875	495157	8287396
worms	Nitella flexilis f. subnidifica	T.F.Allen, 1893	495157	6451788
worms	Nitella flexilis var. crassa	A.Braun, 1877	495157	6451779
worms	Nitella flexilis var. nigricans	(J.Wallman) L.J.Wahlstedt, 1862	495157	6451801
worms	Nitella flexilis var. nigricans	J.Wallman, 1853	495157	7610176
worms	Nitella flexilis var. subcapitata	A.Braun, 1857	495157	6451796
worms	Nitella furculata	(Reichenbach) C.F.O.Nordstedt, 1863	495157	6451800
worms	Nitella gracilis subsp. havaiensis	A.Braun ex A.Braun & C.F.O.Nordstedt, 1882	495157	7465702
worms	Nitella temiscouatae	T.F.Allen, 1892	495157	6451889
worms	Chara condensata	Ruprecht, 1845	495164	6451658
worms	Chara hyalina	De Candolle, 1815	495164	5270670
worms	Chara interrupta	Ruprecht, 1845	495164	2637982
worms	Chara longifurca	F.Ruprecht, 1845	495164	6451662
worms	Nitella condensata	(Ruprecht) J.H.Wallman, 1853	495164	6451655
worms	Nitella hyalina f. minor	J.Vilhelm, 1930	495164	6451660
worms	Nitella hyalina var. athanurensis	D.Subramanian, 1985	495164	2637956
worms	Nitella hyalina var. chelliammai	D.Subramanian, 1985	495164	2637957
worms	Nitella hyalina var. oligactis	A.Braun, 1867	495164	6451663
worms	Nitella hyalina var. puduchattirensis	D.Subramanian, 1985	495164	2637955
worms	Nitella hyalina var. ramulosa	Y.J.Ling, L.C.Qui & S.L.Xie, 1988	495164	7427819
worms	Nitella longifurca	(F.J.Ruprecht) Wallman, 1853	495164	6451654
worms	Chara glomerata	N.A.Desvaux, 1810	495184	5270853
worms	Chara glomerulifera	F.J. Ruprecht, 1845	495184	2637982
worms	Chara smithii	C.C.Babington, 1850	495184	6452041
worms	Nitella glomerata	(Desvaux) F.F.Chevalier, 1827	495184	6451338
worms	Nitella glomerulifera	(Ruprecht) J.Wallman, 1853	495184	4277873
worms	Nitella smithii	(C.C.Babington) L.H.Wallman, 1853	495184	2637771
worms	Tolypella glomerata var. abbreviata	T.F.Allen, 1883	495184	2638198
worms	Tolypella glomerata var. erythrocarpa	J.Groves & G.R.Bullock-Webster, 1919	495184	7739571
worms	Tolypella longicoma	A.Braun, 1882	495184	2638197
worms	Tolypella nidifica var. glomerata	(Desvaux) R.D.Wood, 1962	495184	2638208
worms	Navicula viridula var. slesvicensis	(Grunow) Grunow, 1879	495191	8089989
worms	Chara aspera f. dasyacantha	W.Migula, 1889	495195	7753816
worms	Chara aspera f. fallax	W.Migula, 1897	495195	8260557
worms	Chara aspera f. polyacantha	W.Migula, 1897	495195	7508691
worms	Chara aspera f. rigida	W.Migula, 1897	495195	8117581
worms	Chara aspera f. tenuispina	W.Migula, 1897	495195	8338081
worms	Chara aspera subsp. desmacantha	H. & J.Groves, 1898	495195	6452062
worms	Chara aspera var. crassior	Kützing, 1849	495195	6452061
worms	Chara aspera var. curta	(Nolte ex Kützing) A.Braun ex H.von Leonhardi, 1864	495195	6452060
worms	Chara aspera var. dasyacantha	A.Braun, 1847	495195	7562753
worms	Chara desmacantha	(H. & J.Groves) J.Groves & G.R.Bullock-Webster, 1924	495195	5270726
worms	Chara globularis var. aspera f. curta	(Nolte ex Kützing) R.D.Wood, 1962	495195	6452063
worms	Chara delicatula	C.Agardh, 1824	495196	5270677
worms	Chara fragilis f. verrucosa	(Itzigsohn) W.Migula, 1897	495196	7860872
worms	Chara fragilis subsp. delicatula	(C.Agardh) A.Braun & C.F.O.Nordstedt, 1882	495196	7756953
worms	Chara fragilis var. delicatula	(C.Agardh) A.Brebisson, 1859	495196	7362483
worms	Chara fragilis var. virgata	(Kützing) Kützing, 1843	495196	8180677
worms	Chara globularis var. delicatula	(Agardh) K.Imahori, 1957	495196	8257277
worms	Chara globularis var. virgata	(Kützing) R.D.Wood, 1962	495196	5270849
worms	Chara globularis var. virgata f. virgata	(Kützing) R.D.Wood, 1962	495196	7433926
worms	Chara lamyana	M.Soulat-Ribette, 1892	495196	8150019
worms	Chara pilifera	C.Agardh, 1824	495196	7550306
worms	Chara trichodes	Kützing, 1834	495196	7741136
worms	Chara verrucosa	H.Itzigsohn nomen prov., 1850	495196	6096669
worms	Chara capillaris	Krocker, 1814	495197	5270666
worms	Chara capitata	Nees von Esenbeck, 1818	495197	6451486
worms	Chara elastica	G.B.Amici, 1827	495197	2637982
worms	Nitella capillaris f. capillaris	R.D.Wood, 1962	495197	2637887
worms	Nitella capillaris f. capituligera	A.Braun, 1889	495197	2637887
worms	Nitella capillaris f. dissoluta	W.Migula, 1889	495197	2637887
worms	Nitella capillaris f. elongata	A.Braun, 1889	495197	2637887
worms	Nitella capillaris f. longifolia	A.Braun	495197	2637887
worms	Nitella capitata	(Nees) C.Agardh, 1824	495197	6096664
worms	Nitella capitata var. americana	M.C.Chaudhary, 1970	495197	6096664
worms	Nitella flexilis var. americana	M.C.Choudhary, 1973	495197	9545260
worms	Nitella syncarpa var. capitata	(Nees von Esenbeck) Kützing, 1845	495197	6451488
worms	Nitella syncarpa var. gloeocephala	Kützing, 1845	495197	8207003
worms	Nitella syncarpa var. oxygyra	A.Braun ex Rabenhorst, 1847	495197	8207003
worms	Nitella syncarpa var. oxygyra	A.Braun, 1847	495197	8207003
worms	Chara batrachosperma	H.G.L.Reichenbach, 1830	495198	8346631
worms	Nitella anomala	J.Wallman, 1853	495198	6451462
worms	Nitella batrachosperma f. maxima	W. Migula, 1890	495198	6451466
worms	Nitella brebissonii	(A. Braun ex Brébisson) Hy, 1914	495198	8424091
worms	Nitella confervacea f. brebissoni	F.Hy, 1905	495198	8174388
worms	Nitella confervacea subsp. brebissonii	(A. Braun) ex Brébisson) Hy, 1905	495198	8174388
worms	Nitella confervacea subsp. chevallieri	F.Hy, 1905	495198	8309792
worms	Nitella confervacea subsp. harioti	F.Hy, 1905	495198	7837071
worms	Nitella confervacea subsp. nordstedti	F.Hy, 1905	495198	7791257
worms	Nitella confervacea subsp. renovi	F.Hy, 1905	495198	8357715
worms	Nitella gracilis f. confervacea	Brébisson ex Leonhardi, 1863	495198	2637937
worms	Nitella gracilis var. confervacea	Brébisson, 1849	495198	6451465
worms	Nitella gracilis var. nordstedtiana	(H.Groves & J.Groves) R.D.Wood, 1962	495198	6451463
worms	Nitella nordstedtiana	H.Groves & J.Groves, 1890	495198	6451467
worms	Nitella nordstedtii	(Hy) Hy, 1914	495198	2637771
worms	Nitella nordstedtti	(Hy) Hy, 1914	495198	2637771
worms	Nitella renovii	(Hy) Hy, 1914	495198	7588786
worms	Nitella tenuissima var. brebissonii	(Brébisson) A.Braun ex Brébisson, 1859	495198	2637958
worms	Chara exilis	Barbieri ex G.B.Amici, 1827	495199	6451420
worms	Chara gracilis	J.E.Smith, 1810	495199	6451418
worms	Chara gracilis var. senegalensis	A.Braun nom.nudum, 1834	495199	8221821
worms	Nitella borealis	J.H.Wallman, 1853	495199	6451363
worms	Nitella gracilis f. australiensis	C.F.O.Nordstedt, 1888	495199	2637823
worms	Nitella gracilis f. brevifolia	A.Braun	495199	8108977
worms	Nitella gracilis f. brevifolia	L.J.Wahlstedt, 1875	495199	6451432
worms	Nitella gracilis f. condensata	L.J.Wahlstedt, 1875	495199	6451437
worms	Nitella gracilis f. congesta	D.Subramanian, 2002	495199	6451422
worms	Nitella gracilis f. flexuosa	D.Subramanian, 1981	495199	6451433
worms	Nitella gracilis f. gracillima	L.J.Wahlstedt, 1875	495199	5838792
worms	Nitella gracilis f. heterothalia	D.Subramanian, 2002	495199	6451442
worms	Nitella gracilis f. laxa	L.J.Wahlstedt, 1875	495199	6451438
worms	Nitella gracilis f. longifolia	L.J.Wahlstedt, 1875	495199	6451429
worms	Nitella gracilis f. major	L.J.Wahlstedt, 1875	495199	6451421
worms	Nitella gracilis f. minor	L.J.Wahlstedt, 1875	495199	6451441
worms	Nitella gracilis f. nana	D.Subramanian, 1981	495199	6451424
worms	Nitella gracilis f. normalis	L.J.Wahlstedt, 1875	495199	6451423
worms	Nitella gracilis f. normalis	F.von Leonhardi, 1864	495199	7444911
worms	Nitella gracilis f. pseudoborealis	E.C.Teodoresco, 1907	495199	6451425
worms	Nitella gracilis f. pusilla	L.J.Wahlstedt, 1875	495199	6451443
worms	Nitella gracilis f. robustior	L.J.Wahlstedt, 1876	495199	6451434
worms	Nitella gracilis f. simplicior	H.F.v.Leonhardi, 1864	495199	7679091
worms	Nitella gracilis f. simplicior	L.J.Wahlstedt, 1875	495199	6451417
worms	Nitella gracilis f. tenella	L.J.Wahlstedt, 1875	495199	6451435
worms	Nitella gracilis f. tenuior	L.J.Wahlstedt, 1875	495199	6451426
worms	Nitella gracilis var. brachyphylla	J.Wallman, 1853	495199	6451440
worms	Nitella gracilis var. bugellensis	A.Braun, 1857	495199	6451436
worms	Chara barbieri	G.Balsamo-Crivelli, 1840	495200	7795499
worms	Chara mucronata	A.Braun, 1834	495200	5270664
worms	Chara mucronata var. heteromorpha	A.Braun, 1835	495200	6451384
worms	Nitella exilis	A.Braun, 1847	495200	6451377
worms	Nitella flabellata	Kützing, 1843	495200	6451374
worms	Nitella furcata subsp. mucronata	(A.Braun) R.D.Wood, 1965	495200	2637809
worms	Nitella mucronata f. budensis	N.Filarszky, 1930	495200	6451380
worms	Nitella mucronata f. heteromorpha	Wahlstedt,1875	495200	7990930
worms	Nitella mucronata f. heteromorpha	Filarszky, 1937	495200	8018302
worms	Nitella mucronata f. heteromorpha	A.Braun, 1868	495200	6451369
worms	Nitella mucronata f. homomorpha	L.J.Wahlstedt, 1875	495200	6451383
worms	Nitella mucronata f. pusilla	E.C.Teodoresco, 1907	495200	6451385
worms	Nitella mucronata f. robustior	L.J.Wahlstedt, 1875	495200	6451376
worms	Nitella mucronata f. robustior	(A.Braun) G.Feldmann, 1946	495200	7702946
worms	Nitella mucronata f. tenuior	(A.Braun) Feldmann, 1946	495200	7440891
worms	Nitella mucronata f. tenuior	L.J.Wahlstedt, 1875	495200	6451382
worms	Nitella mucronata f. virgata	(J.Wallman) G.Feldmann, 1946	495200	6451391
worms	Nitella mucronata var. koreana	K.Imahori & D.Choe, 1963	495200	6451378
worms	Nitella mucronata var. robustior	A.Braun, 1867	495200	6451373
worms	Nitella mucronata var. robustior	Leonhardi, 1864	495200	7558651
worms	Nitella mucronata var. tenuior	H.F.von Leonhardi, 1864	495200	7631172
worms	Nitella mucronata var. tenuior	A.Braun, 1867	495200	6451381
worms	Nitella norvegica	J.H.Wallman, 1853	495200	6451392
worms	Nitella virgata	J.Wallman	495200	6451379
worms	Chara exigua	L.Rabenhorst, 1837	495202	6451976
worms	Chara flexilis var. stellata	Wallroth, 1815	495202	7513974
worms	Chara stellata	(K.F.G.Wallroth) S.F.Gray, 1821	495202	7777836
worms	Chara tenuispina f. elegans	N.Filarszky, 1932	495202	5270671
worms	Chara tenuissima	Desvaux, 1809	495202	5270671
worms	Nitella exigua	(L.Rabenhorst) J.H.Wallman, 1853	495202	6451974
worms	Nitella tenuissima f. major	Migula, Sydow & Wahlstedt, 1892	495202	2637958
worms	Nitella tenuissima var. americana	A.Braun, 1845	495202	6451975
worms	Nitella tenuissima var. brevifolia	T.F.Allen, 1880	495202	6451967
worms	Nitella tenuissima var. callista	J.Groves, 1928	495202	6451969
worms	Nitella tenuissima var. exigua	Migula, Sydow & Wahlstedt, 1892	495202	7989611
worms	Nitella tenuissima var. japonica	K.Imahori, 1950	495202	6451973
worms	Chara translucens	Persoon, 1807	495203	5270668
worms	Nitella procera	J.H.Wallman, 1853	495203	2637771
worms	Chara fasciculata	G.Amici, 1827	495204	2637982
worms	Chara intricata	J.Trentepohl ex A.Roth, 1797	495204	5270854
worms	Chara polysperma	A.Braun, 1834	495204	6452028
worms	Nitella fasciculata	(Amici) A.Braun, 1847	495204	2637771
worms	Nitella intricata	(Trentepohl ex Roth) C.Agardh, 1824	495204	6452029
worms	Nitella nidifica var. polysperma	(A.Braun) L.Rabenhorst, 1847	495204	6452020
worms	Nitella polysperma	(A.Braun) Kützing, 1843	495204	2637771
worms	Sphaerochara intricata	(Trentepohl ex Roth) M.Feist & N.Grambast-Fessard, 1991	495204	2637710
worms	Tolypella fimbriata	T.F.Allen, 1883	495204	2638197
worms	Tolypella intertexta	T.F.Allen, 1883	495204	2638197
worms	Tolypella intricata f. conferta	W.Migula, 1897	495204	2638200
worms	Tolypella intricata f. elongata	W. Migula, 1897	495204	2638200
worms	Tolypella intricata f. humilior	A.Braun, 1897	495204	2638200
worms	Tolypella intricata f. longifolia	W.Migula, 1892	495204	2638200
worms	Tolypella intricata var. dispersa	D.Subramanian, 1999	495204	2638200
worms	Chara borrei	C.C.Babington, 1850	495205	2637982
worms	Chara prolifera	Ziz ex A.Braun, 1834	495205	5270855
worms	Nitella borreri	(C.C.Babington) J.H.Wallman, 1853	495205	2637771
worms	Nitella fasciculata var. robuster	(Amici) A.Braun, 1847	495205	2637771
worms	Nitella prolifera	(Ziz ex A.Braun) Kützing, 1845	495205	7907158
worms	Tolypella intricata f. prolifera	(Ziz ex A.Braun) R.D.Wood, 1962	495205	6452049
worms	Tolypella prolifera f. pseudointricata	N.Filarszky, 1930	495205	8561568
worms	Chara opaca	C.Agardh ex Bruxelius, 1824	495206	5270663
worms	Chara syncarpa var. opaca	(Bruzelius ex Agardh)A.Braun, 1835	495206	6451823
worms	Chara syncarpa var. pseudoflexilis	A.Braun, 1835	495206	6451823
worms	Nitella atrovirens	J.Wallman, 1853	495206	2637771
worms	Nitella macrosperma	A.Braun ex Kützing, 1849	495206	2637771
worms	Nitella opaca f. atrovirens	(J.Wallman) L.J.Wahlstedt, 1875	495206	2637853
worms	Nitella opaca f. brevifolia	L.J.Wahlstedt, 1875	495206	2637853
worms	Nitella opaca f. diversifolia	Filarszky, 1931	495206	2637853
worms	Nitella opaca f. laxa	L.J.Wahlstedt, 1909	495206	2637853
worms	Nitella opaca f. laxior	L.J.Wahlstedt, 1875	495206	2637853
worms	Nitella opaca f. longifolia	L.J.Wahlstedt, 1875	495206	2637853
worms	Nitella opaca f. pseudoflexilis	J.Vilhelm, 1923	495206	2637853
worms	Nitella opaca f. subcapitata	L.J.Wahlstedt, 1875	495206	2637853
worms	Nitella opaca var. atrovirens	(J.Wallman) L.J.Wahlstedt, 1862	495206	2637853
worms	Nitella opaca var. nodosa	L.Trabut, 1946	495206	2637853
worms	Nitella pedunculata	C.Agardh, 1824	495206	2637771
worms	Nitella syncarpa f. capitulifera	A.Braun ex.Migula, 1890	495206	8207003
worms	Nitella syncarpa var. glomerata	A.Braun, 1847	495206	8207003
worms	Nitella syncarpa var. laxa	A.Braun, 1867	495206	8207003
worms	Nitella syncarpa var. macrosperma	(A.Braun ex Kützing) Kützing, 1857	495206	8207003
worms	Nitella syncarpa var. opaca	(Brüzelius) Kützing, 1845	495206	8207003
worms	Nitella syncarpa var. pachygyra	A.Braun, 1847	495206	8207003
worms	Nitella syncarpa var. pseudoflexilis	A.Braun, 1847	495206	8207003
worms	Navicula amphiceros	Kützing, 1844	495208	5269433
worms	Carteria subcordiformis	Wille, 1903	495338	7828908
worms	Platymonas subcordiformis	(Wille) Hazen, 1922	495338	5937463
worms	Platymonas willei	Kylin, 1935	495338	9788451
worms	Nitella gracilis var. borealis	A. Braun, 1882	495351	2637830
worms	Ceratium tripos	(O.F.Müller) Nitzsch, 1817	495363	5424676
worms	Ceratophorus tripos	(O.F.Müller) Diesing, 1850	495363	8283719
worms	Cercaria tripos	O.F.Müller, 1776	495363	7731719
worms	Euceratium tripos	S.T.Moses, 1929	495363	7424812
worms	Euceratium vultur	S.T.Moses, 1929	495363	8247501
worms	Neoceratium tripos	(O.F.Müller) F.Gómez, D.Moreira & P.López-Garcia, 2010	495363	7766417
worms	Peridinium tripos	(O.F.Müller) Ehrenberg, 1834	495363	8047878
worms	Pyramimonas norrisii	S.Sym & R.Pienaar, 1991	495381	4375562
worms	Pyramimonas subg. Vestigifera moestrupii	McFadden	495381	4375560
worms	Pyramimonas subg. Trichocystis cirolanae	N.C. Pennick, 1982	495421	4375556
worms	Chara syncarpa	Thuillier, 1799	495518	6451823
worms	Nitella capillaris f. syncarpa	(J.L.Thuiller) R.D.Wood, 1962	495518	6451834
worms	Nitella syncarpa f. brachyphylla	L.J.Wahlstedt, 1875	495518	6451826
worms	Nitella syncarpa f. elongata	L.J.Wahlstedt	495518	6451830
worms	Nitella syncarpa f. leiopyrena	A.Braun, 1847	495518	6451822
worms	Nitella syncarpa f. longifolia	L.J.Wahlstedt, 1875	495518	6451827
worms	Nitella syncarpa f. minor	L.J.Wahlstedt, 1875	495518	6451831
worms	Nitella syncarpa f. robustior	L.J.Wahlstedt, 1875	495518	6451824
worms	Nitella syncarpa f. tenuior	L.J.Wahlstedt, 1875	495518	6451828
worms	Nitella syncarpa var. brevifolia	A.Braun, 1847	495518	6451829
worms	Nitella syncarpa var. elongata	L.J.Wahlstedt	495518	6451835
worms	Nitella syncarpa var. longicuspis	C.F.O.Nordstedt, 1882	495518	6451825
worms	Nitella syncarpa var. longifolia	A.Braun, 1847	495518	6451833
worms	Tolypella coutinhoi	A.G.Cunha, 1935	495518	6451832
worms	Nitella mucronata f. haplophylla	O.J.Hasslow, 1939	495545	2637869
worms	Nitella normaniana	C.F.O.Nordstedt, 1868	495546	2637771
worms	Conferva chthonoplastes	Mertens, 1813	495604	9193463
worms	Microcoleus chthonoplastes	Thuret ex Gomont, 1892	495604	5426933
worms	Arthrospira versicolor	(Cohn ex Gomont) W.B.Crow, 1927	495757	3218397
worms	Spirulina subsalsa f. versicolor	(Cohn ex Gomont) Koster, 1958	495757	7635296
worms	Spirulina tenuissima f. versicolor	Kossinkaja, 1948	495757	5426867
worms	Enteromorpha flexuosa subsp. pilifera	(Kützing) Bliding, 1963	495888	2646061
worms	Enteromorpha intermedia	Bliding, 1955	495888	2646063
worms	Enteromorpha intestinalis var. capillaris	Kützing, 1845	495888	8011914
worms	Enteromorpha pilifera	Kützing, 1856	495888	2646062
worms	Enteromorpha prolifera f. capillaris	(Kützing) V.J.Chapman, 1937	495888	2645821
worms	Ulva flexuosa var. pilifera	(Kützing) P.Tsarenko, 2011	495888	5839263
worms	Ceramium pennatum	Hornemann, 1813	497297	8019468
worms	Cladostephus plumosus	(Lyngbye) Fries, 1835	497297	3200731
worms	Sphacelaria heteronema	Postels & Ruprecht, 1840	497297	3200732
worms	Sphacelaria plumosa	Lyngbye, 1819	497297	3200728
worms	Sphacelaria plumosa var. divaricata	Lyngbye, 1819	497297	3200729
worms	Flagellates		5	7
worms	Gymnodinium tenuissimum	Lauterborn, 1894	503084	7448380
worms	Woloszynskia tenuissima	(Lauterborn) R.H.Thompson, 1950	503084	8272826
worms	Amphidinium elenkinii	Skvortsov, 1925	503329	8173752
worms	Amphidinium eucephalum	J.Schiller, 1955	503329	8033867
worms	Amphidinium gyrinum	T.M.Harris, 1940	503329	3207434
worms	Amphidinium hyalinum	Entz, 1930	503329	7384116
worms	Amphidinium inconstans	J.Schiller, 1955	503329	8033867
worms	Amphidinium lacustre	F.Stein, 1883	503329	7854254
worms	Amphidinium lacustriforme	J.Schiller, 1928	503329	8033867
worms	Amphidinium larvale	Lindemann, 1928	503329	3207431
worms	Amphidinium sauerzopfii	J.Schiller, 1955	503329	8033867
worms	Amphidinium schroderi	Schiller, 1928	503329	7953455
worms	Amphidinium skujae	Christen, 1958	503329	8033867
worms	Amphidinium tatrae	Wołoszyńska, 1936	503329	8033867
worms	Amphidinium tatrae f. achromaticum	Woloszynska, 1936	503329	8033867
worms	Amphidinium tenagodes	T.M.Harris, 1940	503329	8033867
worms	Amphidinium turicense	Huber-Pestalozzi, 1950	503329	8033867
worms	Amphidinium vernale	Skvortsov, 1946	503329	8033867
worms	Gymnodinium stagnale	J.Schiller, 1955	503329	3207519
worms	Gymnodinium vernale	Skvortsov, 1968	503329	3207519
worms	Gonatozygon brebissonii var. laeve	(Hilse) West & G.S.West, 1900	503901	2650060
worms	Gonatozygon laeve	Hilse, 1877	503901	2650050
worms	Leptocystinema portei	W.Archer, 1858	503901	2640381
worms	Heribaudiella arvernensis	Gomont, 1896	503920	8186147
worms	Lithoderma fluviatile	Areschoug, 1875	503920	5423191
worms	Lithoderma fontanum	Flahault, 1883	503920	7515980
worms	Lithoderma zonata	C.-C.Jao, 1941	503920	5730483
worms	Ralfsia fluviatilis	Areschoug, 1930	503920	7825837
worms	Syncrypta glomerifera	K.J.Clarke & N.C.Pennick, 1975	503961	3194523
worms	Ulothrix confervicola	(Lagerheim) Mattox & Bold, 1962	526240	8188194
worms	Bangia mamillosa	Lyngbye, 1819	526673	2653776
