AphiaID	scientific_name	dyntaxa_id
572012	Cosmarium subtumidum	256895
572014	Cryptomonas obovata	238031
572015	Cryptomonas phaseolus	257582
572022	Cryptomonas pyrenoidifera	257584
572028	Cryptomonas tetrapyrenoidosa	257588
572029	Cyclotella bodanica	256790
572032	Dinobryon acuminatum	237037
572033	Dinobryon crenulatum	257804
572034	Elakatotrichaceae	2003780
572035	Elakatothrix	1010747
572036	Elakatothrix gelatinosa	238805
572038	Gloeocapsa rupestris	263426
572040	Gymnodinium eurytopum	257873
572041	Gymnodinium triceratium	263257
572042	Gyromitus	1015202
572043	Gyromitus cordiformis	257414
572044	Hibberdiales	3000562
572045	Stylococcaceae	2003130
572048	Kephyrion boreale	257831
572049	Kephyrion littorale	257833
572050	Kephyrion sitta	237055
572052	Nephrochlamys	1010764
572053	Nephrochlamys rostrata	238863
572054	Lagerheimia ciliata	257090
572056	Mallomonas elongata	237102
572057	Mallomonas tonsurata	237117
572062	Planktothrix prolifica	257684
572064	Planktothrix rubescens	257685
572066	Paramastix	1015151
572067	Paramastix conifera	257045
572070	Planktosphaeria	1010736
572071	Planktosphaeria gelatinosa	238776
572072	Pseudokephyrion conicum	6012434
572079	Ankyra	1010719
572080	Ankyra judayi	257511
572081	Selenastrum	1010740
572086	Stichogloea doederleinii	237082
572088	Tetraedron trigonum	263349
573354	Cyanobium	1016191
573465	Eunotia soleirolii	262651
573472	Fragilariopsis cylindriformis	237689
573482	Lioloma elongatum	6009230
573541	Porosira pentaportula	237248
573542	Proboscia subarctica	237451
573572	Rhizosolenia fallax	237466
573617	Synedropsis hyperborea	237979
573626	Thalassionema pseudonitzschioides	237954
573632	Thalassiosira binata	237255
573653	Thalassiosira rosulata	237291
573683	Ceratium furcoides	238301
573809	Chlamydomonas quadrilobata	238905
573813	Chroomonas collegionis	238051
573814	Chroomonas diplococca	238052
573816	Chroomonas dispersa	238053
573817	Chroomonas extensa	238054
573819	Rhinomonas	1010535
573820	Rhinomonas fragarioides	238077
573822	Rhinomonas fulva	238078
573825	Rhinomonas lateralis	238079
573826	Chroomonas mesostigmatica	238055
573829	Chroomonas placoidea	238057
573830	Chroomonas plurococca	238058
573831	Chroomonas virescens	238060
573846	Rhodomonas duplex	238068
573855	Dicrateria gilva	237012
573859	Dinobryon mediterraneum	237045
573863	Dunaliella maritima	238911
573867	Eutreptia pertyi	238571
573868	Eutreptiella cornubiense	238574
573871	Eutreptiella eupharyngea	238575
573873	Falcomonas	1016196
573876	Hemiselmis cyclopea	238045
573878	Hemiselmis rufescens	238047
573879	Hemiselmis simplex	238048
573884	Isochrysis galbana	237011
573885	Isoselmis	1010529
573886	Isoselmis obconica	238041
573888	Mallomonadaceae	2003133
573909	Monochrysis	1015256
573911	Chloramoebales	3000676
573912	Chloramoebaceae	2003605
573915	Rebecca	1010306
573916	Rebecca salina	237023
573921	Ochromonas minima	237028
573929	Pavlova gyrans	237024
573932	Helicopedinella	1010322
573933	Helicopedinella tricostata	237081
573937	Phaeocystis scrobiculata	237018
573955	Proteomonas	1016223
573957	Prymnesium annuliferum	263314
573966	Rhinomonas pauca	238080
573967	Rhodomonas abbreviata	238064
573968	Rhodomonas atrorosea	238065
573969	Rhodomonas chrysoidea	238067
573970	Rhodomonas falcata	238069
573971	Rhodomonas heteromorpha	238070
573972	Rhodomonas maculata	238073
573978	Chrysolepidomonadaceae	2003600
573984	Storeatula	1010536
573985	Storeatula major	238082
573992	Closteriaceae	2003282
573993	Acanthoecaceae	2003923
573995	Phacaceae	2003914
573996	Lyrellaceae	2003199
573997	Eustigmataceae	2003140
574002	Cymbopleura angustata	262354
574026	Psammothidium	1016171
574027	Psammothidium curtissimum	262931
574030	Eucocconeis	1016157
574031	Eucocconeis flexella	237771
574032	Symplocastrum	1016282
574033	Symplocastrum friesii	263550
574046	Rossithidium nodosum	262832
574047	Karayevia oblongella	237781
574051	Rossithidium pusillum	237785
574055	Achnanthes ventralis	263749
574056	Achnanthidium subsalsum	237788
574059	Achnanthes ploenensis var. gessneri	262373
574075	Halamphora holsatica	237926
574103	Frustulia amosseana	262697
575735	Binuclearia	1016130
575737	Binuclearia lauterbornii	238927
576224	Coelastrum indicum	238793
576226	Coenochloris fottii	238860
576228	Coenococcus planctonicus	238861
576230	Coenocystis	1010743
576231	Coenocystis subcylindrica	238790
576237	Desmodesmus communis	6001101
576240	Dictyosphaerium subsolitarium	257415
576250	Limnococcus limneticus	236809
576259	Golenkiniopsis	1015154
576260	Golenkiniopsis longispina	257078
576265	Gymnodinium wulffii	238359
576273	Micractinium crassisetum	263274
576274	Monoraphidium irregulare	263740
576275	Monoraphidium tortile	238761
576278	Palmodictyon	1016125
576279	Palmodictyon varium	262112
576280	Palmodictyon viride	262113
576680	Pseudotetrastrum	1010765
576694	Scenedesmus soli	257487
576696	Siderocystopsis	1010768
576697	Siderocystopsis punctifera	238870
576698	Sphaerocystis planctonica	238884
576699	Sphaerodinium	1015269
576700	Glenodiniopsis steinii	6012342
576705	Tetrachlorella	1010769
576706	Tetraedron caudatum	257943
576710	Tetrastrum triacanthum	257495
576712	Treubariaceae	2003937
576713	Treubaria	1010741
576716	Treubaria setigera	238787
576717	Treubaria triappendiculata	238788
576718	Volvox	1010792
576879	Hapalosiphonaceae	2003100
576882	Xenotholos	1016258
576883	Xenotholos kerneri	263439
576887	Lepocinclis spirogyroides	238601
576902	Pseudophormidium	1016280
576903	Pseudophormidium golenkinianum	263545
577244	Geitlerinema splendidum	263558
577265	Phormidium retzii	263537
577367	Aureodinium	1010623
577368	Aureodinium pigmentosum	238448
577485	Trigonomonas	1015150
577494	Chlamydomonas nivalis	259647
577497	Syndiniaceae	2003594
577520	Fistulifera	1016158
577553	Dinobryon suecicum	237049
577560	Tribonema vulgare	263162
577561	Oxyneis	1016217
577562	Ophiocytiaceae	2003623
577567	Achnanthes submarina	262379
577610	Tribonematales	3000332
577611	Heteropediaceae	2003625
577628	Extubocellulus spinifer	237475
577637	Diadesmis	1016153
577663	Closterium dianae	238701
577666	Closterium moniliferum	238708
577667	Euastrum	1010710
577668	Goniaceae	2003301
577669	Hydrurales	3000754
577670	Gonium	1010793
577671	Hydruraceae	2003833
577672	Gonium pectorale	238921
577678	Sphaerozosma	1015143
577679	Spirogyra	1009463
577680	Staurodesmus	1010715
577681	Stigeoclonium lubricum	262102
577683	Xanthidium antilopaeum	257020
577703	Eutreptiella pomquetensis	238578
577715	Cosmarium phaseolus	238677
577718	Dinobryon sociale var. americanum	257816
577721	Oedogoniales	3000416
577722	Oedogoniaceae	2002579
577723	Oedogonium	1009462
577724	Phacotus	1010785
577725	Phacotus lenticularis	238908
577726	Hydrurus	1015616
577729	Gloeobotrydaceae	2003617
577733	Ophiocytium	1015267
577736	Hydrurus foetidus	259664
577741	Paraphysomonas cylicophora	237066
577747	Acanthosphaera zachariasii	238734
577756	Anabaena sphaerica	263633
577758	Selenastrum bibraianum	257425
577799	Aphanothece nidulans	263374
577804	Chodatella	1010732
577812	Chroomonas coerulea	257590
577815	Chrysostephanosphaera	1015257
577816	Chrysostephanosphaera globulifera	257786
577818	Closterium gracile	238703
577821	Cryptaulax conoidea	257570
577822	Cryptomonas gracilis	257577
577825	Dicellula	1010760
577830	Dimorphococcus	1010782
577831	Dimorphococcus lunatus	238897
577832	Dinobryon dilatatum	257808
577833	Dispora	1016193
577837	Franceia	1010729
577838	Franceia droescheri	257422
577840	Franceia ovalis	238739
577843	Tryblionella aerophila	262371
577860	Gloeotila	1010796
577863	Stichococcus pelagicus	238926
577864	Hofmania	1015209
577866	Golenkinia paucispina	257065
577869	Lobocystis	6034740
577874	Monochrysis parva	257781
577876	Pseudanabaena acicularis	236784
577877	Pandorina morum	238918
577881	Syracosphaera nodosa	263344
577885	Parapediastrum biradiatum	238723
577886	Polyedriopsis	1010737
577899	Nitzschia media	263020
577905	Staurastrum tetracerum	256982
577910	Cyclostephanos invisitatus	262475
577915	Tetraedron minimum var. scrobiculatum	257519
577920	Tetrastrum heteracanthum	257493
577921	Luticola muticopsis	262351
577929	Westella	1010755
577930	Westella botryoides	238836
577970	Phaeocystales	3000559
578212	Bitrichia	1010321
578213	Bitrichia chodatii	237080
578216	Chrysosphaerella brevispina	237084
578217	Coelastrum pseudomicroporum	6018023
578218	Coenochloris pyrenoidosa	6018013
578220	Cryptaulax vulgaris	257571
578221	Cryptomonas borealis	257576
578223	Cyclotella tripartita	262480
578226	Mychonastes elegans	238831
578227	Dictyosphaerium primarium	257059
578228	Fragilaria rumpens	262692
578233	Isthmochloron	1015217
578234	Isthmochloron trispinatum	257517
578235	Mallomonas lychenensis	257861
578236	Microcystis botrys	257616
578238	Monomastigaceae	2003893
578239	Monomastix	1016211
578245	Pseudanabaena articulata	263607
578246	Tetrachlorella alternans	238871
578247	Trachelomonas planctonica	238583
578250	Chroococcus prescottii	257601
578252	Cyanothece aeruginosa	263397
578254	Synechococcus sigmoideus	257646
578255	Rhabdoderma irregulare	263376
578260	Gloeotrichia pisum	263674
578262	Dinobryon sociale var. stipitatum	257817
578263	Dinobryon cylindricum var. palustre	257806
578264	Chrysolykos skujae	257799
578338	Rhizochrysis	1016228
578342	Chlorogonium maximum	238891
578344	Tetrabaenaceae	2003897
578345	Tetrabaena	1016237
578346	Tetrabaena socialis	238922
578347	Volvox aureus	238919
578351	Oocystis submarina var. variabilis	257424
578353	Quadrigula pfitzeri	238780
578354	Nephrocytium	1010734
578355	Nephrocytium agardhianum	238762
578365	Comasiella arcuata var. platydisca	257453
578374	Botryococcus protuberans	257055
578375	Spirogyra fluviatilis	262259
578376	Zygnema	1014422
578382	Staurodesmus cuspidatus	257410
578386	Staurodesmus dejectus	238694
578388	Closterium strigosum	257399
578389	Closterium acerosum	257397
578390	Staurastrum avicula	256933
578391	Staurastrum chaetoceras	256939
578393	Staurastrum hexacerum	6017720
578396	Staurodesmus megacanthus	257006
578399	Staurodesmus cuspidatus var. curvatus	257411
578402	Cosmarium granatum	238673
578403	Cosmarium meneghinii	263192
578404	Cosmarium ornatum	238676
578406	Cosmarium reniforme	256893
578408	Staurodesmus incus	257404
578413	Xanthidium subhastiferum	257025
578423	Tetraspora gelatinosa	262138
578424	Paulschulzia	1015219
578425	Paulschulzia pseudovolvox	257535
578429	Pseudosphaerocystis	1010771
578430	Pseudosphaerocystis neglecta	257532
578431	Elakatothrix genevensis	257396
578432	Spermatozopsis	1010789
578433	Spermatozopsis exsultans	238915
578434	Gymnodinium palustre	257883
578438	Rhodomonas tenuis	257594
578448	Aphanizomenon hungaricum	236931
578453	Staurodesmus convergens	256991
578463	Chrysococcus biporus	237034
578473	Hindakia tetrachotoma	238835
578476	Dolichospermum	1016289
578498	Kephyrion rubri-claustri	237054
578519	Quadrigula korsikovii	238779
578523	Schroederia spiralis	257512
578524	Salpingoecaceae	2003798
578525	Stelexomonas	1015227
578526	Stelexomonas dichotoma	257568
578550	Tabellaria flocculosa var. asterionelloides	256823
578557	Chrysococcus cystophorus	257790
578661	Cyclidiopsis	1015249
579430	Cosmarium depressum var. achondrum	256877
579433	Mallomonas pumilio	257862
579763	Jaaginema minimum	263562
580116	Choanoflagellatea	4000168
580802	Aulomonas	1016181
582209	Euglenida	4000172
582423	Tetragonidiales	3000671
585400	Chara hispida	328
590455	Gonyostomum intermedium	257857
590457	Merotricha capitata	257858
590558	Diacronema lutheri	237025
590565	Guillardia	1016202
590566	Guillardia theta	263255
590567	Hanusia	1016203
590576	Hanusia phi	263260
590695	Bicoecea	4000160
590712	Martyana martyi	237992
590716	Lyrella abrupta	237804
590740	Nitzschia laevissima	6012174
591201	Chrysosphaerales	3000833
591216	Hyphochytrea	4000191
591224	Rhipidiales	3000709
592858	Phaeaster	1015258
592861	Monochrysis aphanaster	257787
592867	Cyclostephanos tholiformis	262476
592868	Ceratium cornutum	257888
592870	Colacium vesiculosum f. arbuscula	238579
592871	Pseudokephyrion spirale	257844
592874	Pseudosphaerocystis lacustris	238881
592876	Aphanizomenon skujae	248676
592884	Desmidium	1010709
592906	Coccolithophyceae	4000153
593693	Reckertia formosa	238646
593815	Stauroneis gracilis	262725
593829	Actinella	1016180
593833	Oxyneis binalis	263283
593885	Diadesmis contenta	262525
595083	Oligotrichida	6009247
595215	Strombidium chlorophilum	238526
596169	Scenedesmus quadricauda	245186
597250	Karayevia bottnica	262819
599588	Paulinellideae	2003277
599595	Schizomeridaceae	2002577
599596	Mesostigmatophyceae	4000184
599597	Chaetosphaeridiales	3000823
599598	Chaetosphaeridiaceae	2002581
599603	Eremosphaeraceae	2003791
599606	Characiosiphonaceae	2003638
599607	Cylindrocapsaceae	2002575
599609	Hypnomonadaceae	2003943
599610	Protosiphonaceae	2003639
599618	Gomphosphaeriaceae	2003106
599623	Katablepharidaceae	2003570
599630	Desmomastigales	3000594
599631	Desmomastigaceae	2003573
599632	Protaspidaceae	2003177
599640	Ebriophyceae	4000170
599651	Peroniaceae	2003879
599653	Pseudocharaciopsidaceae	2003626
599657	Glaucophyceae	4000183
599658	Glaucocystales	3000683
599659	Glaucocystaceae	2003631
599662	Hemidiniaceae	6012340
599664	Kareniaceae	2003932
599666	Hibberdiaceae	2003602
599670	Mesostigmatales	3000685
599671	Mesostigmataceae	2003634
599672	Microthamniaceae	2002570
599673	Botrydiopsidaceae	2003613
599674	Botryochloridaceae	2003616
599675	Chloropediaceae	2003620
599676	Gloeopodiaceae	2003618
599677	Mischococcaceae	2003619
599678	Trypanochloridaceae	2003612
599681	Ammatoideaceae	2003904
599684	Centrodiniaceae	2003945
599685	Phyllosiphonales	3000834
599686	Phyllosiphonaceae	2003615
599691	Myxochloridaceae	2003608
599694	Stipitococcaceae	2003607
599699	Tetramitaceae	2003784
599702	Cladostephaceae	2003901
599703	Sphacelodermaceae	2003902
599710	Capsosiraceae	2003907
599711	Nostochopsaceae	2003565
599714	Tetragonidiaceae	2003572
599715	Characiochloridaceae	2003637
599716	Chlorangiellaceae	2003295
599724	Neonemataceae	2003624
599730	Mesotaeniaceae	2002556
6	Bacteria	5000052
600726	Trentepohlia	1014019
600754	Bambusina	1015139
600757	Chaetonema	1016122
600759	Dicranochaete	1016121
600787	Cylindrocapsa	1016243
600788	Asterococcus	1015218
600790	Hormotila	1016133
600792	Sorastrum	1010717
600796	Bulbochaete	1009454
600799	Chlorolobion	1010728
600801	Eremosphaera	1015203
600802	Fusola	1010730
600809	Dysmorphococcus	1010784
600813	Diplochloris	1016192
600816	Komarekia	1010748
600817	Tetradesmus	1010750
600818	Tetrallantos	1015212
600823	Apiocystis	1016129
600824	Radiofilum	1016132
600828	Gloeochaete	1015251
600829	Chaetosphaeridium	1016135
600831	Raphidonema	1010706
600836	Cosmocladium	1015140
600839	Groenbladia	1015609
600840	Hyalotheca	1010711
600844	Penium	1016218
600847	Spondylosium	1010713
600849	Teilingia	1015144
600852	Cylindrocystis	1015145
600854	Mesotaenium	1016138
600855	Capsosira	1016303
600858	Aulosira	1016294
600861	Raphidiopsis	1015246
600867	Dichothrix	1016296
600869	Homoeothrix	1016270
600873	Fischerella	1016305
600874	Hapalosiphon	1010161
600881	Menoidium	1015248
600882	Glaucocystis	1015250
600887	Simonsenia	1016161
600890	Amphicampa	1015134
600891	Netrium	1015146
600898	Zygnemopsis	1016142
600899	Zygogonium	1015614
600901	Nupela	1016175
600902	Peronia	1016176
600908	Anthophysa	1010308
600926	Goniochloris	1010360
600979	Chroococcopsis	1016256
600984	Clastidium	1016260
600986	Desmosiphon	1016304
600987	Hydrocoryne	1016295
600988	Siphononema	1016266
601000	Polylepidomonas	1010320
601010	Trachydiscus	1015268
601014	Stephanocostis	1016147
601028	Hemitoma	1010787
601030	Lobomonas	1010779
601034	Polytomella	1015222
601038	Botryosphaerella	1010758
601041	Desmatractum	1015214
601046	Euastropsis	1015153
601047	Granulocystopsis	1010763
601049	Keratococcus	1015215
601055	Quadricoccus	1010766
601058	Siderocelis	1010767
601059	Sphaerobotrys	1016127
601060	Sporotetras	1016128
601063	Catena	1010802
601067	Conochaete	1016134
601070	Haplotaenium	1016204
601073	Hassallia	1016300
601086	Stokesiella	1016233
601092	Chamaepinnularia	1016148
601099	Naviculadicta	1016172
601104	Stauroforma	1016160
601148	Ochrosphaera	1016213
601151	Phaeoschizochlamys	1015207
601161	Rhabdomonas	1016226
601168	Vitreochlamys	6326112
601183	Derepyxis	1015263
601198	Lepochromulina	1015259
601236	Synuropsis	1016234
601244	Cyanocatena	1016251
601245	Epigloeosphaera	1015237
601262	Chondrocystis	1016255
601271	Paracapsa	1016265
601272	Bernardinium	1016183
601284	Chrysotila	6018284
601286	Sclerodinium	1010624
601289	Choricystis	1010803
601313	Chlorangiella	1010776
601327	Adlafia	1016146
601591	Encyonopsis	1016155
601613	Eutetramorus	1010762
601632	Geissleria	1016159
601654	Gomphosphenia	1016162
601703	Hindakochloris	1015205
601744	Katablepharis	1010685
601754	Kobayasiella	1016167
601827	Microcostatus	1016170
601845	Mougeotiopsis	1016140
601887	Oocardium	1016141
601936	Petalonema	1015607
601944	Phycastrum	1016231
601949	Phytodinium	1015270
602005	Pseudogoniochloris	1010362
602039	Rhodoplax	1016126
602206	Fortiea	1016298
602234	Pseudopolyedriopsis	1015204
602243	Ducellieria	1016194
602275	Gloeoplax	1014018
602444	Grammonema	1016201
602776	Hygropetra	1016165
602856	Pulvinularia	1016307
602900	Rayssiella	1010742
602913	Planctococcus	1010774
602983	Phormidiochaete	1016271
603040	Hexamitus	1015148
603083	Trichonema	1010699
603106	Cuspidothrix	1016291
603186	Planonephros	1015229
603212	Platessa	1016174
603244	Protohalopteris	1016250
603245	Sphacelorbus	1016246
603246	Sphaerospermopsis	1016290
603294	Amoenoscapa	1010539
603295	Hemiastasia	1010683
603296	Maissisteria	1010688
603297	Tetradimorpha	1010697
603429	Picochlorum	1016220
605221	Navigiolum	1016173
608215	Klebsormidium flaccidum	238666
608229	Microspora floccosa	262120
608237	Schizothrix calcicola	263612
608242	Calothrix confervicola	263665
608248	Nostoc commune	234978
608260	Chroococcus varius	263434
608278	Merismopedia mediterranea	263410
608284	Homoeothrix juliana	263468
608318	Cylindrospermum majus	263650
608321	Dichothrix baueriana	263669
608332	Calothrix fusca	259625
608334	Rivularia biasolettiana	263677
608359	Chara baueri	323
608360	Chara contraria	225242
608374	Chaetophora punctiformis	262093
608375	Chaetophora tuberculosa	233262
608377	Dicranochaete reniformis	262090
608380	Draparnaldia mutabilis	253583
608387	Stigeoclonium elongatum	262097
608388	Stigeoclonium farctum	262098
608389	Stigeoclonium flagelliferum	262100
608390	Stigeoclonium nanum	262103
608391	Stigeoclonium protensum	262104
608393	Stigeoclonium subuligerum	262106
608420	Chlamydomonas reinhardtii	6017817
608427	Chlorogonium elongatum	257548
608429	Chlorogonium minimum	238892
608439	Characium ornithocephalum	263173
608465	Tetraedron tumidulum	257528
608473	Cylindrocapsa geminella	263361
608474	Cylindrocapsa involuta	263362
608476	Asterococcus limneticus	257533
608477	Asterococcus superbus	257534
608478	Chlamydocapsa ampla	238882
608488	Sorastrum spinulosum	257077
608493	Microspora abbreviata	262117
608494	Microspora pachyderma	262123
608495	Microspora tumidula	262131
608497	Bulbochaete crassiuscula	259523
608498	Bulbochaete crenulata	259524
608501	Bulbochaete gigantea	259528
608502	Bulbochaete insignis	259529
608503	Bulbochaete minor	259532
608504	Bulbochaete monile	259534
608505	Bulbochaete pygmaea	259539
608506	Bulbochaete rhadinospora	259518
608507	Bulbochaete setigera	259516
608509	Bulbochaete varians	259513
608511	Oedogonium acrosporum	258134
608515	Oedogonium areschougii	258138
608518	Oedogonium borisianum	258142
608524	Oedogonium capillare	258146
608525	Oedogonium capilliforme	258147
608526	Oedogonium cardiacum	258149
608528	Oedogonium crassiusculum	258153
608529	Oedogonium crassum	258154
608530	Oedogonium crispum	258155
608532	Oedogonium cryptoporum	258156
608533	Oedogonium cyathigerum	258159
608535	Oedogonium echinospermum	258162
608537	Oedogonium excisum	258163
608538	Oedogonium flavescens	258164
608539	Oedogonium fragile	258165
608542	Oedogonium grande	258169
608548	Oedogonium intermedium	258175
608549	Oedogonium itzigsohnii	258178
608552	Oedogonium nodulosum	258190
608553	Oedogonium oblongum	258191
608554	Oedogonium oelandicum	258193
608556	Oedogonium plagiostomum	258199
608558	Oedogonium pringsheimii	258204
608562	Oedogonium pusillum	258209
608564	Oedogonium rothii	258214
608565	Oedogonium sexangulare	258217
608569	Oedogonium suecicum	258223
608573	Oedogonium undulatum	258224
608576	Oedogonium wolleanum	258228
608578	Ankistrodesmus fusiformis	238938
608582	Chlorolobion braunii	238735
608584	Eremosphaera viridis	238859
608589	Lagerheimia chodatii	238745
608598	Nephrocytium lunatum	238764
608602	Oocystis naegelii	6018092
608604	Oocystis novae-semliae	238769
608627	Actinastrum aciculare	257438
608635	Scenedesmus obtusus	238819
608639	Tetradesmus wisconsinensis	238824
608640	Tetrallantos lagerheimii	257490
608641	Tetrastrum elegans	238825
608644	Apiocystis brauniana	262136
608647	Tetraspora lemmermannii	238887
608648	Tetraspora lubrica	262139
608649	Binuclearia tectorum	262141
608656	Volvox globator	259661
608657	Volvox tertius	238920
608660	Chaetosphaeridium globosum	262172
608662	Chaetosphaeridium pringsheimii	262173
608665	Coleochaete divergens	262159
608666	Coleochaete nitellarum	262162
608667	Coleochaete orbicularis	262163
608668	Coleochaete pulvinata	262164
608669	Coleochaete scutata	259663
608678	Geminella interrupta	262153
608679	Geminella mutabilis	238924
608686	Trentepohlia aurea	251426
608690	Trentepohlia odorata	251428
608697	Ulothrix moniliformis	263364
608724	Closterium ceratium	238698
608726	Closterium cornu	238699
608727	Closterium costatum	238700
608732	Closterium idiosporum	263186
608735	Closterium jenneri	256845
608737	Closterium lanceolatum	238705
608738	Closterium leibleinii	256847
608739	Closterium lineatum	238706
608740	Closterium lunula	238707
608748	Closterium praelongum	263188
608750	Closterium pygmaeum	256858
608751	Closterium ralfsii	256859
608756	Closterium setaceum	238711
608757	Closterium striolatum	256863
608765	Closterium venus	256864
608766	Cosmarium abbreviatum	256868
608784	Cosmarium biretum	256871
608786	Cosmarium blyttii	256872
608800	Cosmarium contractum	256873
608810	Cosmarium dentiferum	238672
608830	Cosmarium impressulum	238674
608835	Cosmarium laeve	238675
608842	Cosmarium margaritiferum	256883
608854	Cosmarium nitidulum	6012643
608864	Cosmarium orthostichum	263193
608891	Cosmarium punctulatum	256885
608892	Cosmarium pygmaeum	256887
608893	Cosmarium pyramidatum	256890
608901	Cosmarium regnellii	263195
608902	Cosmarium regnesii	256891
608924	Cosmarium subprotumidum	256894
608932	Cosmarium tinctum	256897
608938	Cosmarium tumidum	263199
608941	Cosmarium venustum	263200
608947	Cosmocladium saxonicum	256901
608950	Desmidium aptogonum	262175
608951	Desmidium baileyi	262177
608954	Desmidium grevillei	238680
608957	Desmidium quadratum	262181
608959	Desmidium swartzii	238681
608972	Euastrum ansatum	256903
608975	Euastrum bidentatum	256904
608977	Euastrum binale	263227
608988	Euastrum didelta	256908
608991	Euastrum dubium	263228
608992	Euastrum elegans	256909
608998	Euastrum insulare	238682
609029	Groenbladia neglecta	259649
609031	Hyalotheca dissiliens	238683
609032	Hyalotheca dubia	262193
609034	Hyalotheca indica	262194
609035	Hyalotheca mucosa	256914
609039	Micrasterias americana	256915
609048	Micrasterias furcata	256917
609058	Micrasterias papillifera	6017671
609059	Micrasterias pinnatifida	256916
609061	Micrasterias radiosa	256918
609062	Micrasterias rotata	256919
609069	Micrasterias truncata	256920
609071	Oocardium stratum	262237
609076	Penium polymorphum	263287
609083	Pleurotaenium baculoides	256921
609103	Sphaerozosma aubertianum	256923
609107	Sphaerozosma vertebratum	262241
609110	Spondylosium planum	238685
609111	Spondylosium pulchellum	262239
609112	Spondylosium secedens	262246
609113	Spondylosium tetragonum	262248
609117	Staurastrum anatinum	238686
609120	Staurastrum arachne	256929
609121	Staurastrum arctiscon	256931
609135	Staurastrum brachiatum	256936
609140	Staurastrum cingulum	256940
609143	Staurastrum crenulatum	256944
609157	Staurastrum floriferum	256949
609163	Staurastrum furcigerum	256950
609171	Staurastrum inconspicuum	256954
609175	Staurastrum johnsonii	256955
609178	Staurastrum lapponicum	256957
609182	Staurastrum limneticum	256959
609184	Staurastrum longiradiatum	263329
609185	Staurastrum longispinum	256962
609186	Staurastrum luetkemuelleri	256963
609187	Staurastrum manfeldtii	256966
609200	Staurastrum ophiura	256969
609203	Staurastrum pelagicum	256971
609209	Staurastrum pingue	238690
609219	Staurastrum punctulatum	263333
609226	Staurastrum rotula	256974
609233	Staurastrum sexangulare	256978
609235	Staurastrum smithii	256979
609252	Staurastrum tohopekaligense	256984
609256	Staurastrum vestitum	256986
609266	Staurodesmus bulnheimii	256987
609268	Staurodesmus corniculatus	256992
609271	Staurodesmus extensus	256995
609273	Staurodesmus glaber	257412
609279	Staurodesmus patens	257010
609283	Staurodesmus spencerianus	257013
609286	Staurodesmus triangularis	257015
609290	Teilingia excavata	257407
609291	Teilingia granulata	257408
609292	Teilingia wallichii	262290
609304	Xanthidium armatum	257022
609309	Xanthidium cristatum	257024
609327	Cylindrocystis brebissonii	257029
609333	Gonatozygon monotaenium	257033
609335	Mesotaenium degreyi	262205
609336	Mesotaenium macrococcum	262206
609345	Mougeotia gelatinosa	262212
609346	Mougeotia genuflexa	262213
609347	Mougeotia gracillima	262217
609348	Mougeotia laetevirens	262218
609349	Mougeotia nummuloides	262221
609351	Mougeotia parvula	262222
609354	Mougeotia scalaris	262230
609359	Mougeotia viridis	262233
609364	Spirogyra bellis	262250
609367	Spirogyra communis	262253
609368	Spirogyra condensata	262254
609370	Spirogyra crassa	262255
609376	Spirogyra flavescens	262258
609379	Spirogyra gracilis	262260
609382	Spirogyra inflata	262266
609389	Spirogyra majuscula	262273
609390	Spirogyra maxima	262272
609391	Spirogyra mirabilis	262275
609396	Spirogyra porticalis	262278
609406	Spirogyra tenuissima	262284
609409	Spirogyra varians	262286
609410	Spirogyra weberi	262287
609415	Zygnema cruciatum	262293
609420	Zygnema pectinatum	262297
609424	Zygnema stellinum	262299
609425	Zygnema tenue	262300
609427	Zygogonium ericetorum	259662
609435	Capsosira brebissonii	263705
609436	Komvophoron schmidlei	263477
609437	Chamaesiphon confervicola	263442
609438	Chroococcus submarinus	263177
609440	Aphanothece elabens	257626
609442	Cyanothece major	263398
609450	Gloeocapsa atrata	263418
609451	Anabaena augstumalis	257650
609454	Anabaena lapponica	263628
609455	Anabaena minutissima	257664
609458	Anabaenopsis arnoldii	236927
609468	Cylindrospermum stagnale	263651
609469	Nostoc carneum	234976
609470	Nostoc microscopicum	234984
609471	Nostoc minutum	232916
609473	Nostoc paludosum	234994
609474	Nostoc sphaericum	234990
609475	Nostoc verrucosum	234992
609480	Scytonema myochrous	263700
609482	Scytonema tolypothrichoides	263702
609485	Tolypothrix distorta	259642
609487	Tolypothrix lanata	259643
609489	Symplocastrum penicillatum	263552
609491	Jaaginema neglectum	257696
609492	Jaaginema pseudogeminatum	263563
609509	Phormidium inundatum	263531
609516	Phormidium subfuscum	263539
609524	Spirulina nordstedtii	263595
609530	Calothrix braunii	259624
609534	Calothrix epiphytica	263666
609539	Rivularia borealis	263678
609548	Hapalosiphon hibernicus	263712
609549	Hapalosiphon intricatus	263713
609553	Stigonema hormoides	263716
609554	Stigonema minutum	263719
609608	Menoidium tortuosum	257717
609617	Phacus monilatus	263293
609636	Trachelomonas caudata	257737
609637	Trachelomonas cervicula	257738
609652	Trachelomonas granulosa	257741
609658	Trachelomonas lacustris	257746
609673	Trachelomonas similis	257756
609680	Trachelomonas verrucosa	257758
609687	Glaucocystis nostochinearum	257765
609711	Aulacoseira muzzanensis	262424
609712	Aulacoseira pfaffiana	262426
609714	Nitzschia acicularioides	262956
609715	Nitzschia acidoclinata	262957
