taxon_id	scientific_name	scientific_name_authority	usage_key	url	n_nordic_occurrences	synonym_usage_key	synonym_names	synonyms_n_nordic_occurrences	point_style
178603	Stenokalyx spiralis	Stenokalyx spiralis (Lackey) Fott	11640892	www.gbif.org/species/11640892	0			0	scaled.circles
178604	Kephyrion spirale	Kephyrion spirale (Lackey) Conrad, 1939	4277956	www.gbif.org/species/4277956	0	8401635	Chrysococcus spiralis	0	scaled.circles
178609	Lagerheimia	Lagerheimia R.Chodat, 1895	2641301	www.gbif.org/species/2641301	189	9605047	Tetraceras	0	scaled.circles
178610	Lagerheimia genevensis	Lagerheimia genevensis (Chodat) Chodat, 1895	2641303	www.gbif.org/species/2641303	44	2641312, 11365692, 5707654, 5271667	Chodatella genevensis, Lagerheimia ciliata var. genevensis, Lagerheimiella genevensis, Tetraceras genevensis	0	scaled.circles
178611	Oocystis	Oocystis Nägeli ex A.Braun, 1855	2641454	www.gbif.org/species/2641454	16764			0	scaled.circles
178613	Oocystis parva	Oocystis parva West & G.S.West, 1898	5271694	www.gbif.org/species/5271694	344	2641472	Oocystella parva	0	scaled.circles
178617	Crucigenia	Crucigenia Morren, 1830	2641012	www.gbif.org/species/2641012	698	8217708, 3237364	Crucigeniella, Lemmermannia	15	scaled.circles
178622	Dictyosphaeriaceae	Dictyosphaeriaceae West, 1916	8786	www.gbif.org/species/8786	0			0	scaled.circles
178623	Dictyosphaerium	Dictyosphaerium Nägeli, 1849	2641996	www.gbif.org/species/2641996	506			0	scaled.circles
178625	Dictyosphaerium ehrenbergianum	Dictyosphaerium ehrenbergianum Nägeli, 1849	2642008	www.gbif.org/species/2642008	296			0	scaled.circles
178627	Florenciella	Florenciella Eikrem, Romari, Latasa, Le Gall, Throndsen & Vaulot, 2004	7422974	www.gbif.org/species/7422974	311			0	scaled.circles
178628	Florenciella parvula	Florenciella parvula Eikrem, 2004	8363165	www.gbif.org/species/8363165	255			0	scaled.circles
178734	Chlorogonium	Chlorogonium Ehrenberg, 1836	2639146	www.gbif.org/species/2639146	20			0	scaled.circles
178825	Stenosemella	Stenosemella Jörgensen	8249375	www.gbif.org/species/8249375	430	7959627	Luminella	0	scaled.circles
178849	Aconchulinida	Aconchulinida De Saedeleer, 1934	927	www.gbif.org/species/927	1514			0	scaled.circles
178919	Pandorina	Pandorina Bory de Saint-Vincent, 1824	2639351	www.gbif.org/species/2639351	64			0	scaled.circles
178922	Gloeocystaceae	Gloeocystaceae NA	8812	www.gbif.org/species/8812	0			0	scaled.circles
178924	Gloeocystis	Gloeocystis Nägeli, 1849	9024050	www.gbif.org/species/9024050	60			0	scaled.circles
178928	Chlamydocapsa	Chlamydocapsa Fott, 1972	2639483	www.gbif.org/species/2639483	8			0	scaled.circles
178930	Chlamydocapsa planctonica	Chlamydocapsa planctonica (West & G.S.West) Fott, 1972	2639485	www.gbif.org/species/2639485	5	7622246, 12285446, 2639478, 2639486, 4268213	Chrysocapsella planctonica, Coenochloris planctonica, Gloeocystis gigas, Gloeocystis gigas var. planctonica, Gloeocystis planctonica	0	scaled.circles
178936	Oocystis lacustris	Oocystis lacustris Chodat, 1897	5271733	www.gbif.org/species/5271733	770	2641513	Oocystella lacustris	0	scaled.circles
178938	Oocystis pusilla	Oocystis pusilla Hansgirg, 1890	5271737	www.gbif.org/species/5271737	0			0	scaled.circles
178939	Lagerheimia quadriseta	Lagerheimia quadriseta (Lemmermann) G.M.Smith, 1926	2641311	www.gbif.org/species/2641311	2	2641304	Chodatella quadriseta	0	scaled.circles
178941	Lagerheimia subsalsa	Lagerheimia subsalsa Lemmermann, 1898	2641329	www.gbif.org/species/2641329	44	2641442, 11344874	Chodatella subsalsa, Lagerheimia ciliata var. subsalsa	0	scaled.circles
178946	Quadrigula	Quadrigula Printz, 1916	2641259	www.gbif.org/species/2641259	79			0	scaled.circles
178948	Quadrigula closterioides	Quadrigula closterioides (Bohlin) Printz, 1916	2641262	www.gbif.org/species/2641262	10	2641264, 2641263	Ankistrodesmus closterioides, Nephrocytium closterioides	0	scaled.circles
178949	Tetraedron	Tetraedron Kützing, 1845	2642378	www.gbif.org/species/2642378	509			0	scaled.circles
178950	Tetraedron regulare	Tetraedron regulare Kützing, 1845	7869085	www.gbif.org/species/7869085	0	3201380, 8390859, 2642409	Tetraëdriella regularis, Tetraedron gigas, Tetraedron quadrilobum	0	scaled.circles
178956	Tetraedron minimum	Tetraedron minimum (A.Braun) Hansgirg, 1889	8636365	www.gbif.org/species/8636365	400	2642438, 2642436, 2642442, 2642431	Polyedrium minimum, Tetraedron minimum var. apiculatoscrobiculatum, Tetraedron platyisthmum, Tetraedron quadratum	1	scaled.circles
178957	Pseudostaurastrum	Pseudostaurastrum R.Chodat, 1921	3201281	www.gbif.org/species/3201281	7	4267530	Tetragoniella	0	scaled.circles
178959	Pseudostaurastrum hastatum	Pseudostaurastrum hastatum (Reinsch) Chodat, 1921	3201282	www.gbif.org/species/3201282	0	7519115, 8349215, 11310512	Polyedrium hastatum, Polyedrium tetraëdricum f. hastatum, Tetraedron hastatum	0	scaled.circles
178962	Crucigenia quadrata	Crucigenia quadrata Morren, 1830	2641026	www.gbif.org/species/2641026	322	7370421, 8390590	Crucigeniella quadrata, Staurogenia quadrata	0	scaled.circles
178972	Dunaliella salina	Dunaliella salina (Dunal) Teodoresco, 1905	2687984	www.gbif.org/species/2687984	0	8232496	Haematococcus salinus	0	scaled.circles
178973	Chlamydomonadaceae	Chlamydomonadaceae F.Stein, 1878	8816	www.gbif.org/species/8816	4064			0	scaled.circles
178989	Acanthoceras	Acanthoceras Honigm., 1910	11328225	www.gbif.org/species/11328225	45			0	scaled.circles
178990	Acanthoceras zachariasii	Acanthoceras zachariasii (Brun) Simonsen, 1979	5421885	www.gbif.org/species/5421885	23	5730229, 9389592, 9377371, 3193075	Acanthoceras magdeburgense, Acanthoceras magdeburgense var. lata, Acanthoceras magdeburgense var. magdeburgense, Attheya zachariasii	0	scaled.circles
179048	Charales	Charales Dumortier, 1829	626	www.gbif.org/species/626	42159			0	orangeHeat.point
179049	Characeae	Characeae S.F. Gray, 1821	8782	www.gbif.org/species/8782	42149			0	orangeHeat.point
179052	Lamprothamnium	Lamprothamnium J.Groves, 1916	2638280	www.gbif.org/species/2638280	356	2638247	Lamprothamnus	0	scaled.circles
179053	Lamprothamnium papulosum	Lamprothamnium papulosum (K.Wallroth) J.Groves, 1916	2638282	www.gbif.org/species/2638282	372	11223407, 6451996, 6451988, 6452000, 5270851, 5270881, 5270807, 5270810, 6451989, 6452003, 5270874, 5270877, 5270876, 5270878, 5270879, 7472849, 7599131	Chara alopecuroides, Chara alopecuroides var. montagnei, Chara alopecuroides var. papulosa, Chara alopecuroides var. wallrothii, Chara montagnei, Chara papulosa, Chara spinescens, Chara wallrothii, Lamprothamnium papulosum f. montagnei, Lamprothamnium papulosum var. montagnei, Lamprothamnus alopecuroides, Lamprothamnus alopecuroides var. montagnei, Lamprothamnus alopecuroides var. wallrothii, Lamprothamnus papulosus, Lamprothamnus papulosus var. montagnei, Lychnothamnus montagnei, Lychnothamnus wallrothii	24	scaled.circles
179088	Achnanthes lutheri	Achnanthes lutheri Hustedt, 1933	8083890	www.gbif.org/species/8083890	0			0	scaled.circles
179118	Achnanthes ploenensis	Achnanthes ploenensis Hustedt, 1930	2630474	www.gbif.org/species/2630474	0			0	scaled.circles
179145	Achnanthes semiaperta	Achnanthes semiaperta Hustedt, 1945	7996263	www.gbif.org/species/7996263	0			0	scaled.circles
179211	Amphora eximia	Amphora eximia J.R.Carter, 1974	7437995	www.gbif.org/species/7437995	0			0	scaled.circles
179232	Amphora montana	Amphora montana Krasske, 1932	7546496	www.gbif.org/species/7546496	0			0	scaled.circles
179285	Asterionella ralfsii	Asterionella ralfsii W.Smith, 1856	3192696	www.gbif.org/species/3192696	7	8548787, 8059179	Asterionella formosa var. ralfsii, Asterionella gracillima var. ralfsii	0	scaled.circles
179286	Asterionella formosa var. ralfsii	Asterionella formosa var. ralfsii (W.Smith) Wolle, 1890	8548787	www.gbif.org/species/8548787	0			0	scaled.circles
179317	Aulacoseira italica var. tenuissima	Aulacoseira italica var. tenuissima (Grunow) Simonsen, 1979	3194046	www.gbif.org/species/3194046	0			0	scaled.circles
179320	Mesodinium	Mesodinium von Stein	3204478	www.gbif.org/species/3204478	96450	8063536	Myrionecta	29	orangeHeat.point
179360	Aulacoseira tenella	Aulacoseira tenella (Nygaard) Simonsen, 1979	3192008	www.gbif.org/species/3192008	0			0	scaled.circles
179420	Brachysira brebissonii f. brebissonii	Brachysira brebissonii f. brebissonii R.Ross, 1986	4376852	www.gbif.org/species/4376852	0	8311761, 8187319, 8035145	Anomoeoneis brachysira, Anomoeoneis serians var. brachysira, Brachysira brebissonii	0	scaled.circles
179426	Brachysira follis	Brachysira follis (Ehrenberg) R.Ross, 1986	7977740	www.gbif.org/species/7977740	0			0	scaled.circles
179430	Brachysira styriaca	Brachysira styriaca (Grunow) R.Ross, 1986	8176081	www.gbif.org/species/8176081	0			0	scaled.circles
179484	Caloneis lauta	Caloneis lauta Carter & Bailey-Watts, 1981	8096443	www.gbif.org/species/8096443	0			0	scaled.circles
179506	Caloneis pulchra	Caloneis pulchra Messikommer, 1927	7486600	www.gbif.org/species/7486600	0			0	scaled.circles
179596	Corethron hystrix	Corethron hystrix Hensen, 1887	3193843	www.gbif.org/species/3193843	785	9471067	Corethron criophilum var. histrix	0	scaled.circles
179628	Cyclotella catenata	Cyclotella catenata (J.Brun) Bachmann, 1911	3193221	www.gbif.org/species/3193221	0			0	scaled.circles
179680	Cymatopleura solea var. apiculata	Cymatopleura solea var. apiculata (W.Smith) Ralfs, 1861	8377434	www.gbif.org/species/8377434	0			0	scaled.circles
179688	Cymatosira lorenziana	Cymatosira lorenziana Grunow, 1862	3193822	www.gbif.org/species/3193822	52			0	scaled.circles
179785	Dactyliosolen antarcticus	Dactyliosolen antarcticus Castracane, 1886	3194130	www.gbif.org/species/3194130	68			0	scaled.circles
179786	Dactyliosolen blavyanus	Dactyliosolen blavyanus (H.Peragallo) Hasle, 1975	3194126	www.gbif.org/species/3194126	222			0	scaled.circles
179792	Denticula elegans	Denticula elegans Kützing, 1844	7849917	www.gbif.org/species/7849917	0	7498264, 8326732	Odontidium elegans, Rhabdium elegans	0	scaled.circles
179796	Denticula tenuis	Denticula tenuis Kützing, 1844	8333364	www.gbif.org/species/8333364	2	9580876, 8371154	Odontidium teune, Rhabdium tenue	0	scaled.circles
179853	Diploneis boldtiana	Diploneis boldtiana Cleve, 1891	7907446	www.gbif.org/species/7907446	0	9547467	Schizonema boldtianum	0	scaled.circles
179933	Diploneis marginestriata	Diploneis marginestriata Hustedt, 1922	8026755	www.gbif.org/species/8026755	0			0	scaled.circles
179936	Diploneis minuta	Diploneis minuta J.B.Petersen, 1928	7412412	www.gbif.org/species/7412412	0			0	scaled.circles
179958	Diploneis petersenii	Diploneis petersenii Hustedt, 1937	2633010	www.gbif.org/species/2633010	0	7957946	Diploneis minuta var. peterseni	0	scaled.circles
180023	Epithemia smithii	Epithemia smithii Carruthers, 1864	8220451	www.gbif.org/species/8220451	0	7792603	Cystopleura smithii	0	scaled.circles
180031	Eunotia angusta	Eunotia angusta (Grunow) Å.Berg, 1939	7833897	www.gbif.org/species/7833897	0	8650071	Eunotia angustior	0	scaled.circles
180059	Eunotia denticulata	Eunotia denticulata (Brébisson ex Kützing) Rabenhorst, 1864	8690724	www.gbif.org/species/8690724	0			0	scaled.circles
180063	Eunotia exigua	Eunotia exigua (Brébisson ex Kützing) Rabenhorst, 1864	7747407	www.gbif.org/species/7747407	0			0	scaled.circles
180065	Eunotia exigua var. exigua	Eunotia exigua var. exigua (Brébisson ex Kützing) Rabenhorst, 1864	7443001	www.gbif.org/species/7443001	0			0	scaled.circles
180071	Eunotia flexuosa	Eunotia flexuosa (Brébisson ex Kützing) Kützing, 1849	7464100	www.gbif.org/species/7464100	0			0	scaled.circles
180075	Eunotia glacialis	Eunotia glacialis Meister, 1912	8165128	www.gbif.org/species/8165128	0	9495072	Eunotia gracilis f. maxima	0	scaled.circles
180077	Eunotia hexaglyphis	Eunotia hexaglyphis Ehrenberg, 1854	7514820	www.gbif.org/species/7514820	0	7945481, 7556481, 7484523, 8020555	Climacidium hexaglyphis, Eunotia ehrenbergii var. hexaglypha, Eunotia polyglyphis f. hexaglyphis, Eunotia polyglyphis var. hexaglyphis	0	scaled.circles
180082	Eunotia iatriaensis	Eunotia iatriaensis Foged, 1970	7966778	www.gbif.org/species/7966778	0			0	scaled.circles
180086	Eunotia monodon	Eunotia monodon Ehrenberg, 1843	8168236	www.gbif.org/species/8168236	1			0	scaled.circles
180087	Eunotia monodon var. major	Eunotia monodon var. major (W.Smith) Hustedt	8667140	www.gbif.org/species/8667140	1	9473039, 9593936	Eunotia major f. paucistriata, Eunotia major var. gigantea	0	scaled.circles
180100	Eunotia meisteri	Eunotia meisteri Hustedt, 1930	7649250	www.gbif.org/species/7649250	0			0	scaled.circles
180103	Eunotia microcephala	Eunotia microcephala Krasske, 1932	7923494	www.gbif.org/species/7923494	0			0	scaled.circles
180108	Eunotia naegelii	Eunotia naegelii Migula, 1907	8030965	www.gbif.org/species/8030965	2	3192765	Synedra alpina	0	scaled.circles
180109	Eunotia alpina	Eunotia alpina (Nägeli) Hustedt, 1913	7978291	www.gbif.org/species/7978291	0			0	scaled.circles
180112	Eunotia formica	Eunotia formica Ehrenberg, 1843	8162442	www.gbif.org/species/8162442	0			0	scaled.circles
180113	Eunotia nymanniana	Eunotia nymanniana Grunow, 1881	8371029	www.gbif.org/species/8371029	0			0	scaled.circles
180114	Eunotia paludosa	Eunotia paludosa Grunow, 1862	7824718	www.gbif.org/species/7824718	1			0	scaled.circles
180122	Eunotia pectinalis var. pectinalis	Eunotia pectinalis var. pectinalis Otto Müller, 1898	9671831	www.gbif.org/species/9671831	0			0	scaled.circles
180125	Eunotia pectinalis var. undulata	Eunotia pectinalis var. undulata (Ralfs) Rabenhorst, 1864	7501397	www.gbif.org/species/7501397	0	8378075	Fragilaria pectinalis subsp. undulata	0	scaled.circles
180126	Eunotia pectinalis var. ventricosa	Eunotia pectinalis var. ventricosa (Ehrenberg) Grunow, 1881	7426211	www.gbif.org/species/7426211	0	7810779	Eunotia pectinalis var. ventralis	0	scaled.circles
180139	Eunotia rhomboidea	Eunotia rhomboidea Hustedt, 1950	7446537	www.gbif.org/species/7446537	0			0	scaled.circles
180144	Eunotia bidens	Eunotia bidens Ehrenberg, 1843	8270916	www.gbif.org/species/8270916	0	9424833, 8260223, 7754160	Eunotia praerupta f. bidens, Eunotia praerupta var. bidens, Himantidium bidens	0	scaled.circles
180150	Eunotia serra var. serra	Eunotia serra var. serra NA	7072262	www.gbif.org/species/7072262	0			0	scaled.circles
180151	Eunotia serra var. diadema	Eunotia serra var. diadema (Ehrenberg) R.M.Patrick, 1958	8038323	www.gbif.org/species/8038323	0			0	scaled.circles
180156	Eunotia sudetica	Eunotia sudetica Otto Müller, 1898	8169264	www.gbif.org/species/8169264	0	7656840	Himantidium sudetica	0	scaled.circles
180165	Eunotia tridentula	Eunotia tridentula Ehrenberg, 1843	8074149	www.gbif.org/species/8074149	0	7803123, 7389384	Eunotia perpusilla subsp. perminuta, Himantidium ehrenbergii var. tridentulum	0	scaled.circles
180175	Eunotia triodon	Eunotia triodon Ehrenberg, 1837	7597855	www.gbif.org/species/7597855	5	7402260	Eunotia robusta var. triodon	0	scaled.circles
180191	Fragilaria bidens	Fragilaria bidens Heiberg, 1863	3192307	www.gbif.org/species/3192307	47			0	scaled.circles
180209	Triceratium exiguum	Triceratium exiguum W.Smith, 1856	3191852	www.gbif.org/species/3191852	0	7533110, 8244530, 8039570, 8510272	Fragilaria construens var. exigua, Fragilaria construens var. exigua, Fragilaria exigua, Staurosira construens var. exigua	0	scaled.circles
180254	Frustulia weinholdii	Frustulia weinholdii Hustedt, 1927	7431195	www.gbif.org/species/7431195	0			0	scaled.circles
180269	Gomphonema augur var. augur	Gomphonema augur var. augur Ehrenberg, 1840	7386980	www.gbif.org/species/7386980	0			0	scaled.circles
180271	Gomphonema auritum	Gomphonema auritum A.Braun ex Kützing, 1849	7788165	www.gbif.org/species/7788165	0			0	scaled.circles
180273	Gomphonema clevei	Gomphonema clevei Fricke, 1902	8416556	www.gbif.org/species/8416556	0	7581661	Gomphoneis clevei	0	scaled.circles
180274	Gomphonema dichotomum	Gomphonema dichotomum Kützing, 1833	8671369	www.gbif.org/species/8671369	0			0	scaled.circles
180282	Gomphonema minutum	Gomphonema minutum (C.Agardh) C.Agardh, 1831	7862239	www.gbif.org/species/7862239	0	3195681	Licmophora minuta	0	scaled.circles
180287	Gomphonema montanum	Gomphonema montanum (J.Schumann) Grunow, 1878	7681150	www.gbif.org/species/7681150	0			0	scaled.circles
180295	Gomphonema pseudoaugur	Gomphonema pseudoaugur Lange-Bertalot, 1979	7590793	www.gbif.org/species/7590793	0			0	scaled.circles
180296	Gomphonema rhombicum	Gomphonema rhombicum Fricke, 1904	8330291	www.gbif.org/species/8330291	0			0	scaled.circles
180299	Gomphonema subtile	Gomphonema subtile Ehrenberg, 1843	7840407	www.gbif.org/species/7840407	0			0	scaled.circles
180302	Gomphonema tergestinum	Gomphonema tergestinum (Grunow in Van Heurck) Fricke, 1902	7363827	www.gbif.org/species/7363827	0			0	scaled.circles
180305	Gomphonema ventricosum	Gomphonema ventricosum Gregory, 1856	7535891	www.gbif.org/species/7535891	3			0	scaled.circles
180306	Gomphonema vibrio	Gomphonema vibrio Ehrenberg, 1843	7885058	www.gbif.org/species/7885058	0			0	scaled.circles
180325	Gyrosigma macrum	Gyrosigma macrum (W.Smith) J.W.Griffith & Henfrey, 1856	7512390	www.gbif.org/species/7512390	0			0	scaled.circles
180338	Gyrosigma strigilis	Gyrosigma strigilis (W.Smith) J.W.Griffin & Henfrey, 1856	8362318	www.gbif.org/species/8362318	4			0	scaled.circles
180340	Gyrosigma wansbeckii	Gyrosigma wansbeckii (Donkin) Cleve, 1894	7865335	www.gbif.org/species/7865335	0	7868823	Pleurosigma wansbeckii	0	scaled.circles
180341	Hannaea	Hannaea R. Patrick in R. Patrick & C.W. Reimer, 1966	3192613	www.gbif.org/species/3192613	160			0	scaled.circles
180342	Hannaea arcus	Hannaea arcus (Ehrenberg) R.M.Patrick in Patrick & Reimer, 1966	3192614	www.gbif.org/species/3192614	57	3192878, 3192874, 9400964, 9410648, 8070229, 9240538, 7437396, 3192615	Ceratoneis amphioxys, Ceratoneis arcus, Ceratoneis arcus f. curta, Ceratoneis arcus f. trigibba, Ceratoneis arcus var. amphioxys, Ceratoneis arcus var. curta, Fragilaria arcus var. amphioxys, Hannaea arcus var. amphioxys	1	scaled.circles
180357	Hantzschia spectabilis	Hantzschia spectabilis (Ehrenberg) Hustedt, 1959	8220874	www.gbif.org/species/8220874	2			0	scaled.circles
180366	Hemidiscus	Hemidiscus G.C. Wallich, 1860	3191738	www.gbif.org/species/3191738	4			0	scaled.circles
180367	Hemidiscus cuneiformis	Hemidiscus cuneiformis Wallich, 1860	5421651	www.gbif.org/species/5421651	0	5421652, 5421655	Euodia gibba, Euodia inornata	0	scaled.circles
180381	Krasskella kriegerana	Krasskella kriegerana (Krasske) R.Ross & P.A.Sims, 1978	7695677	www.gbif.org/species/7695677	0			0	scaled.circles
180390	Lyrella	Lyrella N.I. Karayeva, 1978	9510118	www.gbif.org/species/9510118	2			0	scaled.circles
180391	Lyrella lyra	Lyrella lyra (Ehrenberg) Karajeva, 1978	7471625	www.gbif.org/species/7471625	0			0	scaled.circles
180394	Mastogloia baltica	Mastogloia baltica Grunow, 1880	7919957	www.gbif.org/species/7919957	0			0	scaled.circles
180396	Mastogloia braunii	Mastogloia braunii Grunow, 1863	8089779	www.gbif.org/species/8089779	0			0	scaled.circles
180399	Mastogloia elliptica	Mastogloia elliptica (C.Agardh) Cleve, 1893	7742943	www.gbif.org/species/7742943	1			0	scaled.circles
180402	Mastogloia exigua	Mastogloia exigua F.W.Lewis	7801144	www.gbif.org/species/7801144	0			0	scaled.circles
180408	Mastogloia pumila	Mastogloia pumila Cleve, 1895	7403393	www.gbif.org/species/7403393	0			0	scaled.circles
180410	Mastogloia smithii var. smithii	Mastogloia smithii var. smithii Thwaites ex W.Smith, 1856	8012555	www.gbif.org/species/8012555	25			0	scaled.circles
180418	Melosira undulata var. undulata	Melosira undulata var. undulata (Ehrenberg) Kützing, 1844	3194087	www.gbif.org/species/3194087	0			0	scaled.circles
180419	Melosira undulata var. normanii	Melosira undulata var. normanii Arnott, 1882	3194086	www.gbif.org/species/3194086	0			0	scaled.circles
180420	Meridion circulare var. circulare	Meridion circulare var. circulare (Greville) C.Agardh, 1831	5710056	www.gbif.org/species/5710056	14			0	scaled.circles
180421	Meridion circulare var. constrictum	Meridion circulare var. constrictum (Ralfs) Van Heurck, 1880	11012379	www.gbif.org/species/11012379	0			0	scaled.circles
180422	Minidiscus trioculatus	Minidiscus trioculatus (F.J.R.Taylor) Hasle, 1973	3193602	www.gbif.org/species/3193602	0			0	scaled.circles
180441	Navicula angusta	Navicula angusta Grunow, 1860	5269370	www.gbif.org/species/5269370	0	5270191, 7914857, 7777531, 8094809	Navicula cari var. angusta, Navicula cincta var. angusta, Navicula falaisensis var. angusta, Pinnularia radiosa var. angusta	0	scaled.circles
180465	Navicula bremensis	Navicula bremensis Hustedt, 1957	7649866	www.gbif.org/species/7649866	0	8161055	Chamaepinnularia bremensis	0	scaled.circles
180483	Navicula caterva	Navicula caterva Hohn & Hellermann, 1963	8355667	www.gbif.org/species/8355667	0			0	scaled.circles
180489	Navicula clementioides	Navicula clementioides Hustedt, 1944	7537837	www.gbif.org/species/7537837	0	8369198	Placoneis clementioides	0	scaled.circles
180507	Navicula contenta f. contenta	Navicula contenta f. contenta Grunow in Van Heurck, 1885	8058334	www.gbif.org/species/8058334	0	8685165, 8243222	Diadesmis contenta, Schizonema contentum	0	scaled.circles
180527	Navicula detenta	Navicula detenta Hustedt, 1943	5269797	www.gbif.org/species/5269797	0			0	scaled.circles
180553	Navicula farta	Navicula farta Hustedt, 1966	5270245	www.gbif.org/species/5270245	0			0	scaled.circles
180555	Navicula festiva	Navicula festiva Krasske, 1925	5269496	www.gbif.org/species/5269496	0			0	scaled.circles
180634	Navicula laticeps	Navicula laticeps Hustedt, 1942	7709898	www.gbif.org/species/7709898	0			0	scaled.circles
180658	Navicula medioconvexa	Navicula medioconvexa Hustedt, 1961	5269741	www.gbif.org/species/5269741	0			0	scaled.circles
180665	Navicula peregrina var. meniscus	Navicula peregrina var. meniscus (J.Schumann) Grunow, 1895	8001559	www.gbif.org/species/8001559	0			0	scaled.circles
180690	Navicula obdurata	Navicula obdurata Hohn & Hellermann, 1963	8038075	www.gbif.org/species/8038075	0	7467819	Naviculadicta obdurata	0	scaled.circles
180695	Navicula occulta	Navicula occulta Krasske, 1929	7444952	www.gbif.org/species/7444952	0			0	scaled.circles
180702	Navicula opportuna	Navicula opportuna Hustedt, 1950	5270356	www.gbif.org/species/5270356	0	8400140, 9673723	Navicula porifera var. opportuna, Placoneis porifera var. opportuna	0	scaled.circles
180703	Navicula oppugnata	Navicula oppugnata Hustedt, 1945	5270183	www.gbif.org/species/5270183	0			0	scaled.circles
180735	Navicula praeterita	Navicula praeterita Hustedt, 1945	5269169	www.gbif.org/species/5269169	0			0	scaled.circles
180746	Navicula pseudobryophila	Navicula pseudobryophila Hustedt, 1942	5269694	www.gbif.org/species/5269694	0			0	scaled.circles
180755	Navicula pseudolanceolata	Navicula pseudolanceolata Lange-Bertalot, 1980	5269221	www.gbif.org/species/5269221	0			0	scaled.circles
182742	Halopteris scoparia	Halopteris scoparia (Linnaeus) Sauvageau, 1904	5423685	www.gbif.org/species/5423685	33	8236018, 8159469, 5423690, 6539395, 3200818, 6152958, 6152959, 3200820, 3200825, 3200829, 3200828, 3200817, 3200827, 8295334, 3200833	Conferva scoparia, Halopteris scoparia var. scoparioides, Halopteris spinulosa, Halopteris spinulosa var. patentissima, Sphacelaria scoparia, Sphacelaria scoparia f. aestivalis, Sphacelaria scoparia f. hiemalis, Sphacelaria scoparia var. aestivalis, Sphacelaria scoparia var. hiemalis, Sphacelaria scoparioides, Sphacelaria spinulosa, Stypocaulon scoparium, Stypocaulon scoparium f. petentissimum, Stypocaulon scoparium f. spinulosum, Stypocaulon scoparium var. scoparioides	5	scaled.circles
183533	Tintinnidae	Tintinnidae Claparède & Lachmann, 1858	7623161	www.gbif.org/species/7623161	4182			0	scaled.circles
183543	Eutintinnus	Eutintinnus Kofoid & Campbell, 1939	8420086	www.gbif.org/species/8420086	753	3204770, 10383350	Tintinnus, Trichoda	0	scaled.circles
183554	Ascampbelliellidae	Ascampbelliellidae Corliss, 1960	8375019	www.gbif.org/species/8375019	1			0	scaled.circles
183555	Acanthostomella	Acanthostomella Jörgensen, 1927	7645506	www.gbif.org/species/7645506	1			0	scaled.circles
183556	Acanthostomella norvegica	Acanthostomella norvegica (Daday, 1887)	7386068	www.gbif.org/species/7386068	611	8206070, 7612715, 7721610	Amphorella norvegica, Cyttarocylis norvegica, Tintinnus norvegicus	0	scaled.circles
183557	Eutintinnus elongatus	Eutintinnus elongatus (Jörgensen, 1924) Kofoid & Campbell, 1939	12197871	www.gbif.org/species/12197871	160	8124452, 8102296, 11248342	Eutintinnus elongates, Tintinnus elongatus, Tintinnus fraknoii f. elongata	0	scaled.circles
183566	Salpingella	Salpingella Jörgensen, 1924	7425352	www.gbif.org/species/7425352	1549			0	scaled.circles
18526	Volvocales	Volvocales Oltmanns, 1904	632	www.gbif.org/species/632	4717			0	scaled.circles
18537	Tetrasporales	Tetrasporales Lemmermann	631	www.gbif.org/species/631	939			0	scaled.circles
18608	Chaetophorales	Chaetophorales Wille, 1901	1347	www.gbif.org/species/1347	2145			0	scaled.circles
18815	Dasycladales	Dasycladales Pascher, 1931	1364	www.gbif.org/species/1364	48			0	scaled.circles
19539	Euglenophyceae	Euglenophyceae Schoenichen, 1925	7765590	www.gbif.org/species/7765590	1291			0	scaled.circles
19542	Dinophyceae	Dinophyceae Fritsch, 1927	9049014	www.gbif.org/species/9049014	883445			0	orangeHeat.point
196191	Chamaesiphonaceae	Chamaesiphonaceae Borzì, 1878	2881	www.gbif.org/species/2881	10779			0	scaled.circles
196206	Codonellopsidae	Codonellopsidae Kofoid & Campbell, 1929	8156282	www.gbif.org/species/8156282	490			0	scaled.circles
196207	Ptychocylididae	Ptychocylididae Kofoid & Campbell, 1929	8192403	www.gbif.org/species/8192403	317			0	scaled.circles
196245	Scytonemataceae	Scytonemataceae Rabenhorst ex Bornet & Flahault, 1886	2886	www.gbif.org/species/2886	1010			0	scaled.circles
196248	Gomontiaceae	Gomontiaceae De Toni, 1889	6337	www.gbif.org/species/6337	506			0	scaled.circles
196803	Climacodium	Climacodium A. Grunow, 1868	9448801	www.gbif.org/species/9448801	0			0	scaled.circles
196815	Planktoniella sol	Planktoniella sol (C.G.Wallich) Schütt, 1892	3193607	www.gbif.org/species/3193607	0			0	scaled.circles
196828	Triadinium polyedricum	Triadinium polyedricum (Pouchet) Dodge, 1981	5424766	www.gbif.org/species/5424766	6	7463596, 7633062, 3206862	Goniodoma polyedricum, Heteraulacus polyedricus, Peridinium polyedricum	3	scaled.circles
196833	Dictyocystidae	Dictyocystidae Haeckel, 1873	7614203	www.gbif.org/species/7614203	37			0	scaled.circles
196834	Dictyocysta	Dictyocysta Ehrenberg, 1854	8200793	www.gbif.org/species/8200793	29			0	scaled.circles
196836	Parafavella	Parafavella Kofoid & Campbell, 1929	7696361	www.gbif.org/species/7696361	1264			0	scaled.circles
