taxon_id	itis_id	url
149061	2380	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2380
149063	573594	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=573594
149064	573598	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=573598
149065	3145	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3145
149066	3147	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3147
149067	590741	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590741
149068	2878	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2878
149069	2879	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2879
149070	2893	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2893
149071	2895	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2895
149072	590780	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590780
149073	2401	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2401
149074	2402	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2402
149075	2403	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2403
149076	590781	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590781
149077	4127	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4127
149078	4252	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4252
149079	2415	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2415
149080	2426	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2426
149081	590880	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590880
149083	590876	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590876
149084	5331	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5331
149087	5348	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5348
149090	590765	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590765
149091	573597	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=573597
149092	3138	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3138
149093	3139	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3139
149094	610126	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=610126
149095	610127	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=610127
149096	591208	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=591208
149099	2504	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2504
149100	2496	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2496
149101	2495	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2495
149102	2490	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2490
149103	2524	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2524
149105	2653	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2653
149106	2395	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2395
149107	590769	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590769
149108	590817	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590817
149109	2386	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2386
149110	2387	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2387
149111	2921	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2921
149112	615883	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615883
149115	2902	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2902
149116	2897	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2897
149118	2862	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2862
149119	2866	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2866
149120	2789	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2789
149121	2794	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2794
149122	2797	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2797
149123	2827	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2827
149124	2774	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2774
149125	2830	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2830
149126	2791	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2791
149127	2826	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2826
149128	2795	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2795
149129	2780	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2780
149130	2730	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2730
149131	2733	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2733
149132	2922	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2922
149133	590823	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590823
149134	2530	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2530
149135	2533	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2533
149138	615889	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615889
149139	615890	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615890
149140	4674	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4674
149142	3649	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3649
149143	3670	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3670
149144	615892	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615892
149145	615896	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615896
149148	5300	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5300
149150	5080	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5080
149151	584561	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=584561
149152	615879	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615879
149153	584563	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=584563
149154	2739	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2739
149157	610128	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=610128
149158	2567	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2567
149159	2552	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2552
149167	610079	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=610079
149168	610099	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=610099
149170	2740	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2740
149171	2838	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2838
149174	590762	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590762
149175	590807	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590807
149176	3178	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3178
149177	3180	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3180
149181	4592	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4592
149182	4603	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4603
149183	4593	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4593
149186	3013	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3013
149187	3023	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3023
149190	3428	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3428
149191	3429	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3429
149193	193780	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=193780
149194	4333	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4333
149195	4348	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4348
149197	4354	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4354
149198	590744	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590744
149199	590783	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590783
149200	4705	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4705
149202	4728	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4728
149203	3662	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3662
149204	4048	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4048
149207	590772	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590772
149208	4428	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4428
149209	4498	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4498
149210	573599	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=573599
149211	615897	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615897
149212	5186	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5186
149213	5118	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5118
149214	573653	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=573653
149215	5234	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5234
149219	2790	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2790
149221	2787	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2787
149222	2820	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2820
149228	2809	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2809
149230	573636	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=573636
149234	590759	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590759
149235	2747	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2747
149236	2753	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2753
149238	2814	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2814
149241	2759	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2759
149243	2326	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2326
149254	590821	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590821
149259	2452	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2452
149260	2470	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2470
149269	2599	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2599
149271	2557	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2557
149272	2563	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2563
149273	2588	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2588
149274	2551	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2551
149278	590802	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590802
149279	2626	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2626
149280	2629	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2629
149281	2671	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2671
149285	2534	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2534
149286	2535	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2535
149288	2769	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2769
149289	2785	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2785
149291	2776	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2776
149292	2763	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2763
149294	2844	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2844
149297	2777	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2777
149298	2834	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2834
149304	590814	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590814
149305	2725	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2725
149306	2726	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2726
149308	2529	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2529
149309	2397	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2397
149310	615882	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615882
149311	2901	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2901
149313	5071	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5071
149320	3686	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3686
149321	2924	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2924
149322	2925	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2925
149327	2700	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2700
149328	2709	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2709
149329	2710	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2710
149331	590743	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590743
149332	590785	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590785
149333	3241	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3241
149334	3242	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3242
149335	3197	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3197
149338	3199	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3199
149339	3200	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3200
149341	590808	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590808
149342	3155	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3155
149343	3162	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3162
149344	3163	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3163
149346	3238	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3238
149351	3196	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3196
149353	590806	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590806
149358	3005	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3005
149360	2933	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2933
149361	2953	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2953
149364	2957	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=2957
149374	3125	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3125
149376	3584	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3584
149377	3617	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3617
149379	3459	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3459
149385	3489	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3489
149386	3495	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3495
149387	3430	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3430
149389	590753	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590753
149390	590777	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590777
149391	3633	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3633
149397	4328	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4328
149399	4344	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4344
149400	590752	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590752
149401	3336	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3336
149402	3337	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3337
149403	3339	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3339
149405	4357	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4357
149407	4335	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4335
149410	590784	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590784
149411	590825	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590825
149412	591168	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=591168
149413	4147	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4147
149416	4300	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4300
149417	4283	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4283
149418	4245	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4245
149428	3917	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3917
149441	3656	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3656
149443	3712	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3712
149444	3678	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3678
149446	3651	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3651
149449	3800	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3800
149451	3741	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3741
149452	3821	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3821
149453	3952	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3952
149455	3859	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3859
149456	3752	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3752
149458	3749	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3749
149462	3828	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3828
149466	3766	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3766
149467	3669	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3669
149468	3699	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3699
149472	3729	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=3729
149474	4499	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4499
149475	4500	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4500
149476	4462	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4462
149483	4440	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4440
149485	590779	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590779
149488	4369	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4369
149489	4371	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4371
149492	4393	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4393
149493	4623	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4623
149494	4624	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4624
149498	4640	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4640
149503	4594	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4594
149509	555629	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=555629
149515	590773	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590773
149516	555624	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=555624
149517	591410	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=591410
149518	4657	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4657
149520	4701	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4701
149521	4702	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4702
149524	4721	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4721
149537	4704	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4704
149538	4795	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4795
149540	4906	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4906
149541	590838	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=590838
149542	591266	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=591266
149547	4803	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4803
149548	4893	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4893
149549	4816	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4816
149551	4810	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4810
149552	4910	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4910
149553	4911	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4911
149554	4919	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4919
149556	4933	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4933
149557	4975	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4975
149558	4927	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4927
149560	4941	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=4941
149563	5011	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5011
149564	5019	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5019
149565	5024	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5024
149566	5041	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5041
149568	5025	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5025
149569	5055	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5055
149570	615881	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=615881
149571	5303	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5303
149572	5304	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5304
149574	5311	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5311
149583	193825	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=193825
149586	5226	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5226
149588	5177	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5177
149591	5163	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5163
149592	5175	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5175
149594	5104	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5104
149595	5195	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5195
149596	5204	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5204
149598	5160	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5160
149599	5198	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5198
149600	591477	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=591477
149601	5208	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5208
149604	5127	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5127
149605	5230	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=5230
