List	HELCOM area	OSPAR area	Division	Class	Order	Genus	Species	SFLAG	STAGE	Author	AphiaID	AphiaID_link	Trophy	Geometric_shape	FORMULA	SizeClassNo	Nonvalid_SIZCL	Not_accepted_name	Unit	SizeRange	Length(l1)µm	Length(l2)µm	Width(w)µm	Height(h)µm	Diameter(d1)µm	Diameter(d2)µm	No_of_cells/counting_unit	Calculated_volume_µm3	Comment	Filament_length_of_cell(µm)	Calculated_Carbon_pg/counting_unit	Comment_on_Carbon_calculation	Corrections/Additions - NOT IMPORTED, NOT handled by ICES	Synonyms - NOT IMPORTED, NOT handled by ICES	WORMS Rank	"Comment_on_colony_form "" - "" indicates solitary life form, i.e. does nor form colonies  - NOT IMPORTED, NOT handled by ICES"
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	13			cell	12					12		1	904,32			128,955609				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	14			coenobium	12					12		8	7234,56			1031,644872				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	15			coenobium	12					12		16	14469,12			2063,289744				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	16			cell	13					13		1	1149,763333			161,571624				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	17			coenobium	13					13		8	9198,106667			1292,572991				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	18			coenobium	13					13		16	18396,21333			2585,145983				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	19			cell	14					14		1	1436,026667			199,080784				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	20			coenobium	14					14		8	11488,21333			1592,646275				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	sphere	?/6*d^3	21			coenobium	14					14		16	22976,42667			3185,292549				Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	22			cell	8				8	8		1	200,96			31,410416		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	23			coenobium	8				8	8		8	1607,68			251,283327		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	24			coenobium	8				8	8		16	3215,36			502,566654		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	25			cell	9				9	9		1	286,1325			43,769375		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	26			coenobium	9				9	9		8	2289,06			350,154997		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	27			coenobium	9				9	9		16	4578,12			700,309995		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	28			cell	10				10	10		1	392,5			58,893748		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	29			coenobium	10				10	10		8	3140			471,149983		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	30			coenobium	10				10	10		16	6280			942,299966		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	31			cell	11				11	11		1	522,4175			77,032215		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	32			coenobium	11				11	11		8	4179,34			616,257722		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	33			coenobium	11				11	11		16	8358,68			1232,515443		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	34			cell	12				12	12		1	678,24			98,42893		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	35			coenobium	12				12	12		8	5425,92			787,431438		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	36			coenobium	12				12	12		16	10851,84			1574,862876		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	37			cell	13				13	13		1	862,3225			123,324004		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	38			coenobium	13				13	13		8	6898,58			986,592031		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	39			coenobium	13				13	13		16	13797,16			1973,184063		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	40			cell	14				14	14		1	1077,02			151,953906		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	41			coenobium	14				14	14		8	8616,16			1215,631251		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pandorina	Pandorina morum			(O.F.Müller) Bory de Saint-Vincent 1824	577877	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577877	AU	cone + half sphere	?/12*d^2*(h+d/2)	42			coenobium	14				14	14		16	17232,32			2431,262503		New size class with the geometric shape cone + half sphere, follows CEN standard		Species	coenobia elliptical with (8)16 cells, cells inversely ovate, in dense concentration in the middle of the coenobium
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Phacotus	Phacotus			Perty 1852	577724	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577724	AU	flattened ellipsoid	?/6*l*d1*d2	1			cell	6-7x6-7	6,5				6,5	2	1	44,221667			7,580627				Genus	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Polytoma	Polytoma			Ehrenberg 1831	341343	http://www.marinespecies.org/aphia.php?p=taxdetails&id=341343	AU	rotational ellipsoid	?/6*d^2*l	1			cell	7-9x8-10	9				8		1	301,44			45,964589				Genus	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Polytoma	Polytoma			Ehrenberg 1831	341343	http://www.marinespecies.org/aphia.php?p=taxdetails&id=341343	AU	rotational ellipsoid	?/6*d^2*l	2			cell	10-14x14-16	15				12		1	1130,4			159,015236				Genus	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Pseudosphaerocystis	Pseudosphaerocystis lacustris			(Lemmermann) Nováková 1965	592874	http://www.marinespecies.org/aphia.php?p=taxdetails&id=592874	AU	rotational ellipsoid	?/6*d^2*l	1			cell	9-11x7-9	8				10		1	418,666667			62,573171				Species	Colonies of 2, 4, 8, 16 or 32 cells in a rounded, cells spherical to subspherical
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Treubaria	Treubaria triappendiculata			C.Bernard 1908	576717	http://www.marinespecies.org/aphia.php?p=taxdetails&id=576717	AU	sphere	?/6*d^3	1			cell	 6-8					7		1	179,503333			28,250611				Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Treubaria	Treubaria triappendiculata			C.Bernard 1908	576717	http://www.marinespecies.org/aphia.php?p=taxdetails&id=576717	AU	sphere	?/6*d^3	2			cell	 8-10					9		1	381,51			57,343978				Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Treubaria	Treubaria triappendiculata			C.Bernard 1908	576717	http://www.marinespecies.org/aphia.php?p=taxdetails&id=576717	AU	sphere	?/6*d^3	3			cell	 10-12					11		1	696,556667			100,922932				Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	CHLAMYDOMONADALES	Treubaria	Treubaria triappendiculata			C.Bernard 1908	576717	http://www.marinespecies.org/aphia.php?p=taxdetails&id=576717	AU	sphere	?/6*d^3	4			cell	 12-14					13		1	1149,763333			161,571624				Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	Chlorophyceae familia incertae sedis	Lobocystis	Lobocystis			R.H.Thompson 1952	577869	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577869	AU	rotational ellipsoid	?/6*d^2*l	1			coenobium	 5-8x8-13	10,5				6,5		4	928,655			143,8781				Genus	coenobia initially 2-celled, later multicellular with cells in groups or pairs connected by elongate
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	Chlorophyceae familia incertae sedis	Lobocystis	Lobocystis			R.H.Thompson 1952	577869	http://www.marinespecies.org/aphia.php?p=taxdetails&id=577869	AU	rotational ellipsoid	?/6*d^2*l	2			coenobium	3x4-6	5				3		2	47,1			8,390411				Genus	coenobia initially 2-celled, later multicellular with cells in groups or pairs connected by elongate
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Acutodesmus	Acutodesmus acutiformis			(Schröder) Tsarenko & D.M.John 2011	840479	http://www.marinespecies.org/aphia.php?p=taxdetails&id=840479	AU	2 cones	?/12*d^2*h	1			coenobium	 3-4x10-12				11	3,5		4	141,038333			24,513595			Scenedesmus acutiformis	Species	coenobia of 2, 4 or 8  linearly, or sligtly alternating, cells broadly spindle-shaped to narrowly ellipsoidal
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus arcuatus			Korshikov 1953	575733	http://www.marinespecies.org/aphia.php?p=taxdetails&id=575733	AU	spindle	2/15*?*d^2*h	5			cell	 1.5-2x15-20				17,5	1,75		1	22,437917	14		4,00891		New size class of size class 1, new geometric shape, follows CEN standard. Corresponds better to actual cell shape	Monoraphidium arcuatum	Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus arcuatus			Korshikov 1953	575733	http://www.marinespecies.org/aphia.php?p=taxdetails&id=575733	AU	spindle	2/15*?*d^2*h	6			cell	 1.5-2x25-30				27,5	1,75		1	35,259583	14		6,128399		New size class of size class 2, new geometric shape, follows CEN standard. Corresponds better to actual cell shape	Monoraphidium arcuatum	Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus arcuatus			Korshikov 1953	575733	http://www.marinespecies.org/aphia.php?p=taxdetails&id=575733	AU	spindle	2/15*?*d^2*h	7			cell	 2x35-45				40	2		1	66,986667	14		11,195844		New size class of size class 3, new geometric shape, follows CEN standard. Corresponds better to actual cell shape	Monoraphidium arcuatum	Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus arcuatus			Korshikov 1953	575733	http://www.marinespecies.org/aphia.php?p=taxdetails&id=575733	AU	spindle	2/15*?*d^2*h	8			cell	 4-4.5x50-60				55	4,3		1	425,763067	14		63,568577		New size class of size class 4, new geometric shape, follows CEN standard. Corresponds better to actual cell shape	Monoraphidium arcuatum	Species	 -
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus falcatus			(Corda) Ralfs 1848	163490	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	AU	spindle	2/15*?*d^2*h	4			cell	 2x35-45				40	2		1	66,986667	14		11,195844		New size class of size class 1, new geometric shape, follows CEN standard. Corresponds better to actual cell shape		Species	colonies of 2, 4, 8 or more cells, usually united by convex sides if curved, sometimes in bundles with cells more or less parallel to one another enclosed within a mucilaginous envelope
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus falcatus			(Corda) Ralfs 1848	163490	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	AU	spindle	2/15*?*d^2*h	5			cell	 3x25-35				28	3		1	105,504	14		17,151546		New size class of size class 2, new geometric shape, follows CEN standard. Corresponds better to actual cell shape		Species	colonies of 2, 4, 8 or more cells, usually united by convex sides if curved, sometimes in bundles with cells more or less parallel to one another enclosed within a mucilaginous envelope
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus falcatus			(Corda) Ralfs 1848	163490	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	AU	spindle	2/15*?*d^2*h	6			cell	 4x30-35				32,5	4		1	217,706667	14		33,86221		New size class of size class 3, new geometric shape, follows CEN standard. Corresponds better to actual cell shape		Species	colonies of 2, 4, 8 or more cells, usually united by convex sides if curved, sometimes in bundles with cells more or less parallel to one another enclosed within a mucilaginous envelope
PEG_BVOL2023	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus fusiformis			Corda 1838	608578	http://www.marinespecies.org/aphia.php?p=taxdetails&id=608578	AU	2 cones	?/12*d^2*h	1			cell	 2x35-40				37,5	2		1	39,25	*		6,777495				Species	colonies of (1-)2, 4, 8 or 16 (-32) cells, with cells crosswise (often at right angles to one another) and connected by mucilage or enclosed within mucilaginpus envelope
