taxon_id	ncbi_id	url
248124	37098	www.ebi.ac.uk/ena/browser/view/37098
248125	1697147	www.ebi.ac.uk/ena/browser/view/1697147
248126	33092	www.ebi.ac.uk/ena/browser/view/33092
248127	154509	www.ebi.ac.uk/ena/browser/view/154509
248129	2837474	www.ebi.ac.uk/ena/browser/view/2837474
248134	2528165	www.ebi.ac.uk/ena/browser/view/2528165
248136	3178	www.ebi.ac.uk/ena/browser/view/3178
248137	13157	www.ebi.ac.uk/ena/browser/view/13157
248141	1803568	www.ebi.ac.uk/ena/browser/view/1803568
248143	120748	www.ebi.ac.uk/ena/browser/view/120748
248146	271398	www.ebi.ac.uk/ena/browser/view/271398
248148	189816	www.ebi.ac.uk/ena/browser/view/189816
248149	35684	www.ebi.ac.uk/ena/browser/view/35684
248150	425069	www.ebi.ac.uk/ena/browser/view/425069
248151	3127097	www.ebi.ac.uk/ena/browser/view/3127097
248153	354590	www.ebi.ac.uk/ena/browser/view/354590
248154	1009460	www.ebi.ac.uk/ena/browser/view/1009460
248158	119575	www.ebi.ac.uk/ena/browser/view/119575
248164	132187	www.ebi.ac.uk/ena/browser/view/132187
248166	132188	www.ebi.ac.uk/ena/browser/view/132188
248168	35479	www.ebi.ac.uk/ena/browser/view/35479
248170	1461601	www.ebi.ac.uk/ena/browser/view/1461601
248171	426497	www.ebi.ac.uk/ena/browser/view/426497
248172	98067	www.ebi.ac.uk/ena/browser/view/98067
248174	1169116	www.ebi.ac.uk/ena/browser/view/1169116
249689	2997	www.ebi.ac.uk/ena/browser/view/2997
249706	102909	www.ebi.ac.uk/ena/browser/view/102909
249707	102910	www.ebi.ac.uk/ena/browser/view/102910
249711	91202	www.ebi.ac.uk/ena/browser/view/91202
249712	91203	www.ebi.ac.uk/ena/browser/view/91203
249713	185449	www.ebi.ac.uk/ena/browser/view/185449
249721	2988	www.ebi.ac.uk/ena/browser/view/2988
249722	52547	www.ebi.ac.uk/ena/browser/view/52547
249725	2985	www.ebi.ac.uk/ena/browser/view/2985
249729	73026	www.ebi.ac.uk/ena/browser/view/73026
249730	418969	www.ebi.ac.uk/ena/browser/view/418969
249731	2831	www.ebi.ac.uk/ena/browser/view/2831
251744	497701	www.ebi.ac.uk/ena/browser/view/497701
251745	497703	www.ebi.ac.uk/ena/browser/view/497703
254441	1911611	www.ebi.ac.uk/ena/browser/view/1911611
291401	186019	www.ebi.ac.uk/ena/browser/view/186019
291412	418931	www.ebi.ac.uk/ena/browser/view/418931
291416	36768	www.ebi.ac.uk/ena/browser/view/36768
291417	36769	www.ebi.ac.uk/ena/browser/view/36769
292672	87147	www.ebi.ac.uk/ena/browser/view/87147
295859	933307	www.ebi.ac.uk/ena/browser/view/933307
295860	195995	www.ebi.ac.uk/ena/browser/view/195995
295861	314013	www.ebi.ac.uk/ena/browser/view/314013
295862	44437	www.ebi.ac.uk/ena/browser/view/44437
295863	73013	www.ebi.ac.uk/ena/browser/view/73013
341301	5996	www.ebi.ac.uk/ena/browser/view/5996
341305	46946	www.ebi.ac.uk/ena/browser/view/46946
341336	722750	www.ebi.ac.uk/ena/browser/view/722750
341343	40525	www.ebi.ac.uk/ena/browser/view/40525
341352	38821	www.ebi.ac.uk/ena/browser/view/38821
341355	722751	www.ebi.ac.uk/ena/browser/view/722751
341361	722752	www.ebi.ac.uk/ena/browser/view/722752
341391	722753	www.ebi.ac.uk/ena/browser/view/722753
341473	426626	www.ebi.ac.uk/ena/browser/view/426626
341558	240365	www.ebi.ac.uk/ena/browser/view/240365
341585	33657	www.ebi.ac.uk/ena/browser/view/33657
341603	37642	www.ebi.ac.uk/ena/browser/view/37642
341605	36770	www.ebi.ac.uk/ena/browser/view/36770
341612	471943	www.ebi.ac.uk/ena/browser/view/471943
341616	46947	www.ebi.ac.uk/ena/browser/view/46947
341762	38822	www.ebi.ac.uk/ena/browser/view/38822
345436	284741	www.ebi.ac.uk/ena/browser/view/284741
345437	327064	www.ebi.ac.uk/ena/browser/view/327064
345457	156213	www.ebi.ac.uk/ena/browser/view/156213
345458	41874	www.ebi.ac.uk/ena/browser/view/41874
345459	41875	www.ebi.ac.uk/ena/browser/view/41875
345462	43988	www.ebi.ac.uk/ena/browser/view/43988
345466	91989	www.ebi.ac.uk/ena/browser/view/91989
345469	91990	www.ebi.ac.uk/ena/browser/view/91990
345472	265571	www.ebi.ac.uk/ena/browser/view/265571
345481	107758	www.ebi.ac.uk/ena/browser/view/107758
345487	5747	www.ebi.ac.uk/ena/browser/view/5747
345488	425072	www.ebi.ac.uk/ena/browser/view/425072
345489	5748	www.ebi.ac.uk/ena/browser/view/5748
345490	2731301	www.ebi.ac.uk/ena/browser/view/2731301
345491	2731302	www.ebi.ac.uk/ena/browser/view/2731302
345493	79896	www.ebi.ac.uk/ena/browser/view/79896
345496	70447	www.ebi.ac.uk/ena/browser/view/70447
345497	70448	www.ebi.ac.uk/ena/browser/view/70448
345500	35675	www.ebi.ac.uk/ena/browser/view/35675
345501	54409	www.ebi.ac.uk/ena/browser/view/54409
345513	265616	www.ebi.ac.uk/ena/browser/view/265616
345514	1890424	www.ebi.ac.uk/ena/browser/view/1890424
345517	97484	www.ebi.ac.uk/ena/browser/view/97484
345523	420622	www.ebi.ac.uk/ena/browser/view/420622
345524	3015268	www.ebi.ac.uk/ena/browser/view/3015268
345531	1792275	www.ebi.ac.uk/ena/browser/view/1792275
345532	291032	www.ebi.ac.uk/ena/browser/view/291032
345547	385412	www.ebi.ac.uk/ena/browser/view/385412
345549	159749	www.ebi.ac.uk/ena/browser/view/159749
345550	291031	www.ebi.ac.uk/ena/browser/view/291031
366595	2881377	www.ebi.ac.uk/ena/browser/view/2881377
366598	63132	www.ebi.ac.uk/ena/browser/view/63132
367195	1577083	www.ebi.ac.uk/ena/browser/view/1577083
367196	1797044	www.ebi.ac.uk/ena/browser/view/1797044
368667	82162	www.ebi.ac.uk/ena/browser/view/82162
368673	131220	www.ebi.ac.uk/ena/browser/view/131220
368676	1242998	www.ebi.ac.uk/ena/browser/view/1242998
368677	35422	www.ebi.ac.uk/ena/browser/view/35422
368680	51325	www.ebi.ac.uk/ena/browser/view/51325
368683	590977	www.ebi.ac.uk/ena/browser/view/590977
368684	589512	www.ebi.ac.uk/ena/browser/view/589512
368685	425074	www.ebi.ac.uk/ena/browser/view/425074
