scientific_name	dyntaxa_id	author	valid_name	taxon_id
Nitzschia vermicularis	237755	(Kütz.) Hantzsch in Rabenh.	Nitzschia vermicularis	175458
Opephora marina	238009	(Gregory) Petit, 1888	Opephora marina	175464
Opephora mutabilis	6006591	(Grunow) Sabbe & Wyverman	Opephora mutabilis/olsenii	175467
Parlibellus	1010437	E.J.Cox	Parlibellus	175548
Parlibellus plicatus	237501	(Donkin) E.J.Cox	Parlibellus plicatus	175549
Parlibellus rhombicus	237502	(W.Greg.) E.J.Cox	Parlibellus rhombicus	175553
Petrodictyon	1010486	D.G. Mann	Petrodictyon	175558
Petrodictyon gemma	237890	(Ehrenberg) D.G. Mann in Round et al., 1990	Petrodictyon gemma	175560
Petroneis	1010468	A.J. Stickle & D.G. Mann	Petroneis	175566
Petroneis granulata	237800	(J.W. Bailey) D.G. Mann in Round et al., 1990	Petroneis granulata	175568
Petroneis humerosa	237801	(Brébisson ex W. Smith) Stickle & D.G. Mann in Round et al., 1990	Petroneis humerosa	175573
Petroneis latissima	237802	(Gregory) Stickle & D.G. Mann in Round et al., 1990	Petroneis latissima	175574
Petroneis marina	237803	(Ralfs in Pritchard) D.G. Mann in Round et al., 1990	Petroneis marina	175578
Phaeodactylaceae	2003189	J.C.Lewin	Phaeodactylaceae	175581
Phaeodactylum	1010449	Bohlin	Phaeodactylum	175582
Phaeodactylum tricornutum	237613	Bohlin, 1897	Phaeodactylum tricornutum	175584
Pinnularia appendiculata	237614	(C.Agardh) Cleve	Pinnularia appendiculata	175586
Pinnularia dactylus	237617	Ehrenberg, 1843	Pinnularia dactylus	175609
Pinnularia elegans	237618	(W. Smith) Krammer, 1992	Pinnularia elegans	175610
Pinnularia globiceps	237620	Gregory, 1856	Pinnularia globiceps	175618
Pinnularia nodosa	237626	(Ehrenb.) W.Sm.	Pinnularia nodosa	175643
Pinnularia polaris	237627	Heiden, 1905	Pinnularia polaris	175649
Pinnularia subcapitata	237628	W.Greg.	Pinnularia subcapitata	175654
Placoneis	1010474	Mereschk.	Placoneis	175666
Placoneis clementis	6053322	p.p., s.auct, non (Grunow) E.J.Cox	Placoneis clementispronina	175668
Placoneis elginensis	237818	(W.Greg.) E.J.Cox	Placoneis elginensis	175671
Placoneis exigua	237819	(Gregory) Mereschkowsky, 1903	Placoneis exigua	175680
Placoneis gastrum	237820	(Ehrenb.) Mereschk.	Placoneis gastrum	175690
Placoneis placentula	237821	(Ehrenb.) Mereschk.	Paraplaconeis placentula	175694
Plagiotropis vanheurckii	237633	Grunow	Tropidoneis vanheurckii	175705
Proschkinia	1010454	N.I. Karajeva	Proschkinia	175718
Proschkinia bulnheimii	237657	(Grunow) Karayeva, 1978	Proschkinia bulnheimii	175721
Pseudo-nitzschia multiseries	237682	(Hasle) Hasle	Pseudo-nitzschia multiseries	175738
Pseudostaurosira	1010514	D.M.Williams & Round	Pseudostaurosira	175755
Pseudostaurosira brevistriata	262363	(Grunow) D.M.Williams & Round	Pseudostaurosira brevistriata	175757
Reimeria	1010478	Kociolek & Stoermer	Reimeria	175782
Reimeria sinuata	6000424	(W.Greg.) Kociolek & Stoermer	Reimeria sinuata	175783
Rhabdonema minutum	237967	Kützing, 1844	Rhabdonema minutum	175790
Rhoicosphenia abbreviata	237874	(C.Agardh) Lange-Bert.	Rhoicosphenia abbreviata	175794
Rhoicosphenia marina	237875	(W. Smith) M. Schmidt in A. Schmidt, 1899	Rhoicosphenia marina	175804
Rhopalodia acuminata	237876	Krammer	Rhopalodia acuminata	175807
Sellaphora bacillum	237658	(Ehrenb.) D.G.Mann	Sellaphora bacillum	175869
Sellaphora laevissima	237659	(Kütz.) D.G.Mann	Sellaphora laevissima	175870
Stauroneis halmei	237666	Mölder, 1939	Stauroneis halmei	175887
Stauroneis legumen	6006628	(Ehrenb.) Kütz.	Stauroneis leguminiformis	175889
Stauroneis prominula	237669	(Grunow) Hustedt, 1959	Stauroneis prominula	175896
Staurophora	1010472	R.L., 1817	Staurophora	175921
Staurophora amphioxys	237813	(Gregory) D.G. Mann in Round et al., 1990	Staurophora amphioxys	175922
Staurophora elata	237814	(Hustedt) D.G. Mann in Round et al., 1990	Staurophora elata	175924
Staurophora salina	237815	(W. Smith) Mereschkowsky, 1903	Staurophora salina	175926
Staurosira	1010513	Ehrenb.	Staurosira	175928
Staurosira construens var. construens	248621	Ehrenb.	Staurosira construens var. construens	175930
Staurosira construens var. binodis	248623	(Ehrenb.) P.B.Ham.	Staurosira binodis	175932
Staurosirella	1010512	D.M.Wiliams & Round	Staurosirella	175949
Staurosirella leptostauron	237987	(Ehrenb.) D.M.Williams & Round	Staurosira pinnata	175953
Staurosirella pinnata	237988	(Ehrenb.) D.M.Williams & Round	Staurosirella pinnata	175961
Fragilaria pinnata	237988	Ehrenb.	Staurosirella pinnata	175963
Stenopterobia	1010488	Bréb.	Stenopterobia	175974
Stenopterobia curvula	237911	(W. Sm.) Krammer	Stenopterobia curvula	175977
Stenopterobia delicatissima	237912	(F.W.Lewis) Bréb. ex Van Heurck	Stenopterobia delicatissima	175990
Surirella angusta	237891	Kütz.	Surirella angusta	176002
Surirella bifrons	237892	Ehrenb., 1843	Surirella bifrons	176003
Surirella brebissonii	237894	Krammer & Lange-Bert.	Surirella brebissonii	176039
Surirella brightwellii	237895	W.Sm.	Surirella brightwellii	176053
Surirella capronii	237896	Brébisson in Kitton, 1869	Surirella capronii	176063
Surirella didyma	237898	Kützing, 1844	Surirella didyma	176069
Surirella elegans	237899	Ehrenb., 1843	Surirella elegans	176070
Surirella lapponica	237901	A.Cleve	Surirella lapponica	176075
Surirella linearis	237902	W.Sm.	Surirella linearis	176076
Surirella minuta	237903	Bréb.	Surirella minuta	176078
Gomphonema clavatum	237864	Ehrenb.	Gomphonema clavatum	176099
Gomphonema grovei	237866	M.Schmidt	Gomphosphenia grovei	176121
Gomphonema helveticum	237867	Brun	Gomphonema helveticum	176127
Bicosoecales	3000571	NA	Bicosoecales	17615
Gomphonema olivaceum var. olivaceum	248641		Gomphonella olivacea	176158
Cafeteriaceae	2003141	Moestrup	Cafeteriaceae	17616
Gomphonema parvulum var. parvulum	237869	(Kütz.) Kütz.	Gomphonema parvulum var. parvulum	176164
Gomphonema micropus	262766	Kütz.	Gomphonema micropus	176171
Gomphonema truncatum	237870	Ehrenb.	Gomphonema truncatum	176172
Gomphonema capitatum	262743	Ehrenb.	Gomphonema capitatum	176178
Surirella robusta	237905	Ehrenb., 1841	Surirella robusta	176193
Surirella spiralis	237906	Kützing, 1844	Surirella spiralis	176194
Surirella splendida	237907	(Ehrenb.) Kütz.	Surirella splendida	176196
Surirella tenera	237909	W.Greg.	Surirella tenera	176202
Surirella turgida	237910	W.Sm.	Surirella turgida	176207
Synedra acus var. acus	248618	Kütz.	Ulnaria acus	176209
Siluaniaceae	2003142	S.A.Karpov	Siluaniaceae	17622
Synedra nana	238004	F.Meister	Fragilaria nanana	176238
Fragilaria parasitica var. subconstricta	262855	Grunow	Pseudostaurosira parasitica var. subconstricta	176246
Synedra toxoneides	238006	Castracane, 1880	Synedra toxoneides	176249
Synedra utermoehlii	238008	Hustedt, 1932	Synedra utermoehlii	176260
Tabellaria binalis	237976	(Ehrenberg) Grunow in Van Heurck, 1881	Tabellaria binalis	176261
Tabellaria fenestrata var. asterionelloides	263345	Grunow	Tabellaria fenestrata var. asterionelloides	176272
Tabularia tabulata	237997	(C.A. Agardh) Snoeijs, 1992	Tabularia tabulata	176294
Tabularia waernii	237998	Snoeijs in Snoeijs & Kuylenstierna, 1991	Tabularia waernii	176338
Tetracyclus	1010504	Ralfs	Tetracyclus	176342
Tetracyclus glans	237974	(Ehrenb.) Mills	Tetracyclus glans	176343
Tetracyclus lacustris	256828	Ralfs	Tetracyclus lacustris	176347
Thalassiophysaceae	2003209	D.G.Mann	Thalassiophysaceae	176369
Thalassiophysa	1010493	Conger	Thalassiophysa	176370
Thalassiophysa hyalina	237936	(Greville) Paddock & Sims, 1981	Thalassiophysa hyalina	176371
Cryptophyta	5000059	Caval.-Sm.	Cryptophyta	17638
Tropidoneis dannfeltii	237491	Cleve-Euler, 1952	Tropidoneis dannfeltii	176384
Tryblionella	1010461	W. Sm.	Tryblionella	176385
Tryblionella acuminata	237693	W. Smith, 1853	Tryblionella acuminata	176386
Cryptophyceae	4000167	Fritsch	Cryptophyceae	17639
Tryblionella angustata	237694	W.Sm.	Tryblionella angustata	176390
Tryblionella apiculata	237695	W.Greg.	Tryblionella apiculata	176393
Cryptomonadales	3000615	Engl.	Cryptomonadales	17640
Tryblionella circumsuta	237696	(J.W. Bailey) Ralfs in Pritchard, 1861	Tryblionella circumsuta	176404
Tryblionella coarctata	237697	(Grunow in Cleve & Grunow) D.G. Mann in Round et al., 1990	Tryblionella coarctata	176409
Hemiselmidaceae	2003221	Butcher ex P.C.Silva	Hemiselmidaceae	17641
Tryblionella debilis	237698	Arn. ex O'Meara	Tryblionella debilis	176411
Tryblionella gracilis	237699	W. Smith, 1853	Tryblionella gracilis	176414
Tryblionella levidensis	237701	W. Smith, 1856	Tryblionella levidensis	176420
Cryptomonadaceae	2003220	Ehrenb.	Cryptomonadaceae	17644
Leucocryptos	1010526	Butcher	Leucocryptos	17651
Tryblionella littoralis	237702	(Grunow) D.G.Mann	Tryblionella littoralis	176527
Tryblionella marginulata	237703	(Grunow in Cleve & Möller) D.G. Mann in Round et al., 1990	Tryblionella marginulata	176532
Tryblionella navicularis	237704	(Brébisson ex Kützing) Ralfs in Pritchard, 1861	Tryblionella navicularis	176534
Tryblionella plana	237705	(W. Smith) Pelletan, 1889	Tryblionella plana	176538
Eutreptiales	3000631	Leedale	Eutreptiales	17654
Tryblionella punctata	237706	W. Smith, 1853	Tryblionella punctata	176540
Tryblionella salinarum	237707	(Grunow in Cleve & Grunow) Pelletan, 1889	Tryblionella salinarum	176542
Tryblionella victoriae	237708	Grunow, 1862	Tryblionella victoriae	176544
Nitzschia tryblionella var. victoriae	256768	(Grunow) Grunow	Nitzschia tryblionella var. victoriae	176545
Eutreptiaceae	2003274	A.Hollande	Eutreptiaceae	17655
Eutreptiella	1010663	A.M.Cunha	Eutreptiella	17657
Mamiellales	3000645	Moestrup	Mamiellales	17662
Mamiellaceae	2003309	Moestrup	Mamiellaceae	17663
Chlorodendrales	3000644	Melkonian	Chlorodendrales	17666
Chlorodendraceae	2003308	Oltm.	Chlorodendraceae	17667
Coelosphaerium kuetzingianum	236853	Nägeli	Coelosphaerium kuetzingianum	177100
Coelosphaerium subarcticum	236855	Komárek & Komárk.-Legn.	Coelosphaerium subarcticum	177103
Cyanodictyon	1010267	Pascher	Cyanodictyon	177108
Cyanodictyon planctonicum	236879	Barbara Meyer	Cyanodictyon planctonicum	177112
Cyanodictyon reticulatum	236880	(Lemmerm.) Geitler	Cyanodictyon reticulatum	177113
Cyanonephron	1010268	B.Hickel	Cyanonephron	177121
Cyanonephron styloides	263738	B.Hickel	Cyanonephron styloides	177122
Eucapsis	1010258	Clem. & Shantz	Eucapsis	177125
Eucapsis alpina	236850	Clem. & Shantz	Eucapsis alpina	177126
Eucapsis minuta	236851	Fritsch, 1912	Eucapsis minuta	177128
Gomphosphaeria multiplex	236792	(Nygaard) Komárek	Gomphosphaeria multiplex	177133
Gomphosphaeria salina	236793	Komárek & Hindák	Gomphosphaeria salina	177136
Lemmermanniella	1010266	Geitler	Lemmermanniella	177138
Lemmermanniella pallida	236875	(Lemmerm.) Geitler	Lemmermanniella pallida	177140
Pseudoralfsia verrucosa	232732	(Areschoug) Parente, Fletcher & G.W.Saunders	Pseudoralfsia verrucosa	1771402
Lemmermanniella parva	236876	Hindák	Lemmermanniella parva	177155
Merismopedia elegans	236844	A.Braun in Kütz.	Merismopedia elegans	177158
Microcrocis	1010248	P.G.Richt.	Microcrocis	177161
Microcrocis geminata	236802	(Lagerh.) Geitler	Microcrocis geminata	177164
Microcrocis sabulicola	236803	(Lagerh.) Geitler	Microcrocis sabulicola	177175
Microcystis firma	236822	(Kütz.) Schmidle	Microcystis firma	177232
Microcystis ichthyoblabe	263430	Kütz.	Microcystis ichthyoblabe	177245
Microcystis novacekii	236825	(Komárek) Compère	Microcystis novacekii	177252
Microcystis scripta	236827	(P.G.Richt.) Lemmerm.	Microcystis scripta	177390
Microcystis smithii	236828	Komárek & Anagn.	Microcystis smithii	177392
Microcystis viridis	236831	(A.Braun) Lemmerm.	Microcystis viridis	177400
Pannus	1010265	B.Hickel	Pannus	177426
Pannus spumosus	236874	B.Hickel	Pannus spumosus	177428
Radiocystis	1010254	Skuja	Radiocystis	177430
Radiocystis geminata	236832	Skuja	Radiocystis geminata	177431
Rhabdoderma	1010263	Schmidle & Lauterborn	Rhabdoderma	177434
Rhabdoderma compositum	236868	(G.M.Sm.) Fedorov	Rhabdoderma compositum	177435
Gloeothece	1015238	Nägeli	Gloeothece	177437
Rhabdoderma lineare	257645	Schmidle & Lauterborn	Rhabdoderma lineare	177447
Rhabdogloea	1010264	Schröd.	Rhabdogloea	177449
Rhabdogloea ellipsoidea	257648	Schröd.	Rhabdogloea smithii	177450
Rhabdogloea linearis	236871	(Geitler) Komárek	Rhabdogloea linearis	177454
Rhabdogloea minuta	236872	B.Hickel	Rhabdogloea minuta	177458
Snowella atomus	236856	Komárek & Hindák	Snowella atomus	177464
Snowella fennica	236857	Komárek & Komárk.-Legn.	Snowella fennica	177465
Snowella litoralis	236859	(Häyrén) Komárek & Hindák	Snowella litoralis	177473
Snowella rosea	236860	(Snow) Elenkin	Snowella rosea	177477
Snowella septentrionalis	236861	Komárek & Hindák	Snowella septentrionalis	177480
Synechocystis	1010257	Sauv.	Synechocystis	177482
Synechocystis sallensis	236849	Skuja	Synechocystis sallensis	177483
Woronichinia compacta	236862	(Lemmerm.) Komárek & Hindák	Woronichinia compacta	177484
Woronichinia elorantae	236863	Komárek & Komárk.-Legn.	Woronichinia elorantae	177489
Woronichinia fusca	236864	(Skuja) Komárek & Hindák	Woronichinia fusca	177490
Woronichinia karelica	236865	Komárek & Komárk.-Legn.	Woronichinia karelica	177492
Heteroleibleinia kuetzingii	236788	(Schmidle) Compère	Heteroleibleinia kuetzingii	177496
Jaaginema	1010241	Anagn. & Komárek	Jaaginema	177499
Jaaginema geminatum	236779	(Schwabe ex Gomont) Anagn. & Komárek	Jaaginema geminatum	177500
Jaaginema subtilissimum	236780	(Kütz. ex Forti in De Toni) Anagn. & Komárek	Jaaginema subtilissimum	177502
Leptolyngbya tenuis	236774	(Gomont) Anagn. & Komárek	Leptolyngbya tenuis	177504
Limnothrix	1010242	M.-E.Meffert	Limnothrix	177506
Limnothrix planctonica	236781	(Wolłosz.) M.-E.Meffert	Limnothrix planctonica	177507
Limnothrix redekei	236782	(Goor) M.-E.Meffert	Limnothrix redekei	177508
Oscillatoria annae	236742	Goor	Oscillatoria annae	177512
Oscillatoria princeps	236748	Vaucher ex Gomont	Oscillatoria princeps	177516
Oscillatoria proboscidea	236749	Gomont	Oscillatoria proboscidea	177517
Oscillatoria sancta	236750	Kütz. ex Gomont	Oscillatoria sancta	177518
Phormidium irriguum	236759	(Kütz. ex Gomont) Anagn. & Komárek	Phormidium irriguum	177539
Phormidium kuetzingianum	236760	(Kirchn. ex Gomont) Anagn. & Komárek	Phormidium kuetzingianum	177543
Phormidium terebriforme	236765	(C.Agardh ex Gomont) Anagn. & Komárek	Phormidium terebriforme	177555
Planktolyngbya bipunctata	236775	(Lemmerm.) Anagn. & Komárek	Planktolyngbya bipunctata	177559
Planktolyngbya contorta	257545	(Lemmerm.) Anagn. & Komárek	Planktolyngbya contorta	177572
Planktolyngbya lacustris	236777	(Lemmerm.) Anagn. & Komárek	Planktolyngbya lacustris	177574
Planktolyngbya limnetica	236778	(Lemmerm.) Komárk.-Legn. & Cronberg	Planktolyngbya limnetica	177576
Planktothrix mougeotii	263726	(Bory ex Gomont) Anagn. & Komárek	Planktothrix isothrix	177583
Pseudanabaena	1010244	Lauterborn	Pseudanabaena	177588
Pseudanabaena biceps	236785	Böcher	Pseudanabaena biceps	177589
Pseudanabaena limnetica	236786	(Lemmerm.) Komárek	Pseudanabaena limnetica	177590
Pseudanabaena mucicola	236787	(Naumann & Hub.-Pest.) Schwabe	Pseudanabaena mucicola	177592
Romeria	1010243	Koczw. in Geitler	Romeria	177595
Romeria elegans	236783	Wołosz. in Koczw. ex Geitler	Romeria elegans	177596
Spirulina baltica	236148	B.Martens & Pankow	Spirulina baltica	177598
Spirulina meneghiniana	236151	Zanardini ex Gomont	Spirulina meneghiniana	177601
Trichodesmium	1010235	Ehrenb. ex Gomont	Trichodesmium	177604
Trichodesmium lacustre	236767	Kleb.	Trichodesmium lacustre	177605
Tychonema	1010237	Anagn. & Komárek	Tychonema	177614
Tychonema bornetii	236771	(Zukal) Anagn. & Komárek	Tychonema bornetii	177615
Tychonema tenue	236772	(Skuja) Anagn. & Komárek	Tychonema tenue	177618
Anabaena aequalis	236901	Borge	Anabaena aequalis	177628
Anabaena catenula	263623	(Kütz.) Bornet & Flahault	Anabaena catenula	177631
Anabaena spiroides f. baltica	236903	(Johs.Schmidt ) Pankow	Anabaena spiroides f. baltica	177638
Anabaena cylindrica	236906	Lemmerm.	Anabaena cylindrica	177649
Anabaena echinospora	236907	Skuja	Anabaena echinospora	177651
Anabaena inaequalis	236910	Bornet & Flahault	Anabaena inaequalis	177659
Psammodiscaceae	2003214	Round & D.G.Mann	Psammodiscaceae	177855
Berkeleyaceae	2003181	D.G.Mann	Berkeleyaceae	177859
Proschkiniaceae	2003193	D.G.Mann	Proschkiniaceae	177873
Astasiaceae	2003272	Ehrenb.	Astasiaceae	17788
Xanthophyceae	4000110	P.Allorge ex F.E.Fritsch	Xanthophyceae	17793
Caloneis amphisbaena var. subsalina	237541	(Donkin) Cleve	Caloneis amphisbaena var. subsalina	177949
Chaetoceros peruvianum	6050984	Brightwell, 1856	Chaetoceros peruvianus	178185
Chaetoceros neogracilis	263171	VanLand.	Chaetoceros neogracilis	178207
Brachytrichia quoyi	263703	Bornet & Flahault	Brachytrichia quoyi	178434
Calothrix parasitica	263667	(Chauv.) Thur. ex Bornet & Flahault	Calothrix parasitica	178437
Calothrix pulvinata	263668	C.Agardh ex Bornet & Flahault	Calothrix pulvinata	178438
Cyanocystis violacea	263453	(P.Crouan & H.Crouan) Komárek & Anagn.	Cyanocystis violacea	178441
Isactis	1016297	Thur. ex Bornet & Flahault	Isactis	178446
Isactis plana	263675	Thur. ex Bornet & Flahault	Isactis plana	178448
Leptolyngbya valderiana	263581	(Gomont) Anagn. & Komárek	Leptolyngbya valderiana	178456
Microcoleus vaginatus	263498	Gomont ex Gomont	Microcoleus vaginatus	178464
Nodularia harveyana	236923	Thuret ex Bornet & Flahault	Nodularia harveyana	178477
Leptolyngbya fragilis	263570	(Gomont) Anagn. & Komárek	Leptolyngbya fragilis	178482
Rivularia nitida	263682	C.Agardh ex Bornet & Flahault	Rivularia nitida	178505
Symploca	1016281	Kütz. ex Gomont	Symploca	178510
Symploca hydnoides	263548	Kütz. ex Gomont	Symploca hydnoides	178513
Hilleaceae	2003568	Pascher	Hilleaceae	178563
Hillea	1016206	J.Schiller	Hillea	178565
Eutreptia	1010662	Perty	Eutreptia	178582
Chlamydomonas	1010783	Ehrenb.	Chlamydomonas	178583
Chlamydomonas coccoides	238899	Butcher	Chlamydomonas coccoides	178587
Dunaliella	1010788	Teodoresco	Dunaliella	178589
Dunaliella tertiolecta	238914	Butcher, 1959	Dunaliella tertiolecta	178590
Synuraceae	2003132	Lemmerm.	Synuraceae	178593
Synura	1010327	Ehrenb.	Synura	178594
Synura uvella	237126	Ehrenb. em. Korshikov	Synura uvella	178595
Coccolithaceae	2003113	Poche	Coccolithaceae	178597
Coccolithus	1010279	E.H.L.Schwarz	Coccolithus	178598
Coccolithus pelagicus	236938	(G.C.Wall.) J.Schiller	Coccolithus pelagicus	178600
Stenokalyx	1015261	NA	Stenokalyx	178602
Kephyrion spirale	237057	(Lackey) W. Conrad	Kephyrion spirale	178604
Lagerheimia	1010732	Chodat	Lagerheimia	178609
Lagerheimia genevensis	257092	(R. Chodat) R. Chodat, 1895	Lagerheimia genevensis	178610
Oocystis	1010735	A. Braun	Oocystis	178611
Oocystis parva	238770	W. & G.S. West	Oocystis parva	178613
Crucigenia	1010745	Morren	Crucigenia	178617
Dictyosphaeriaceae	2003934	G.S.West	Dictyosphaeriaceae	178622
Dictyosphaerium	6034740	Nägeli	Mychonastes	178623
Dictyosphaerium ehrenbergianum	238830	Nägeli, 1849	Dictyosphaerium ehrenbergianum	178625
Florenciella	1016197	Eikrem	Florenciella	178627
Florenciella parvula	263232	Eikrem	Florenciella parvula	178628
Chlorogonium	1010778	Ehrenb.	Chlorogonium	178734
Stenosemella	1010649	Jørgensen	Stenosemella	178825
Aconchulinida	3000825	NA	Aconchulinida	178849
Pandorina	1010791	Bory de Saint-Vincent	Pandorina	178919
Gloeocystaceae	2003642	Artari	Gloeocystaceae	178922
Gloeocystis	1015206	Nägeli	Gloeocystis	178924
Chlamydocapsa	1010772	Fott	Chlamydocapsa	178928
Chlamydocapsa planctonica	257531	(W. & G.S. West) Fott	Chlamydocapsa planctonica	178930
Oocystis lacustris	238767	Chodat	Oocystis lacustris	178936
Oocystis pusilla	238772	Hansg.	Oocystis pusilla	178938
Lagerheimia quadriseta	238750	(Lemmerm.) G.M. Sm., 1926]	Lagerheimia quadriseta	178939
Lagerheimia subsalsa	257094	Lemmerm.	Lagerheimia subsalsa	178941
Quadrigula	1010738	Printz	Quadrigula	178946
